Skeleton ID,neuron_name,Class 1,Merge Class,is_pdiff,is_usplit,is_LNpre,is_brain,Hemisphere,Pair,Pair ID,lineage,dendrite_input,axon_input,Class 2,Original index,dim 0,dim 1,dim 2,dim 3,dim 4,dim 5,dim 6,dim 7
9841469,"FFN-5, MB2IN-52, MB2ON-212 (Sleepy-2 Right) [*DAMv12_med_r akira] #9841469",FFN,FFN,False,False,False,True,R,3945454,63,DAMv12_med,74,6,,17,0.017940116010794583,-0.005062186380756417,-0.0010349105078257387,-0.0014087041053025362,1.4303887355761546e-05,-2.0164357251002827e-05,-7.98925554510212e-07,-1.4800937040608137e-05
11637003,"FFN-4, MB2IN-51, MB2ON-211 (Sleepy Right) [*DAMv12_lat_r akira] #11637003",FFN,FFN,False,False,False,True,R,3945232,60,DAMv12at,46,19,,18,0.024928968377207216,0.0015876202473691966,0.00899139143852741,0.0030984907256727872,0.015704586925665755,0.00416751182155353,0.0007492830568281789,-0.0006597063211867009
5617164, (v'td-2_a2l) [] #5617164,sens,sens-vtd,False,False,False,False,L,10963761,1104,unk,0,15,vtd,19,0.015057784379894726,-0.002195146933395798,-0.0038924210980581945,0.005236193842726449,6.609061155798485e-06,0.0001042223455638166,-0.00011449062748262007,-0.00011293996722700553
10323628,"MB2IN-135, MB2ON-226 (Pre-ipsigoro-2_left) [*DAMd23_l akira] #10323628",Unk,Unk,False,False,False,True,L,8370111,395,DAMd23,116,41,,20,0.014630034476216889,-0.0031388076809707633,-0.00466566242833895,0.00501539281914459,0.013583528646324776,-0.0023292198212423263,0.010927361350344677,-0.006925409812442126
10963761, (v'td-2_a2r (neuron 10963762 sens?)) [] #10963761,sens,sens-vtd,False,False,False,False,R,5617164,1104,unk,0,9,vtd,21,0.018373583409219733,-0.002364819699281579,-6.470694742953833e-05,0.0018336394638067488,0.0,0.0,0.0,0.0
8370111,"MB2IN-135, MB2ON-226 (Pre-ipsigoro-2_right) [*DAMd23_r akira] #8370111",Unk,Unk,False,False,False,True,R,10323628,395,DAMd23,43,41,,22,0.015546209377490437,-0.004265190449839106,-0.004118694243116077,0.0017828608274758596,0.014540949551046586,-0.003762463663961644,0.009128104857429861,-0.007242207871561904
11874130, (v'td-2_a1l) [] #11874130,sens,sens-vtd,False,False,False,False,L,-1,-1,unk,0,26,vtd,23,0.020799615422802998,-0.002843186204234591,0.002642440401327867,-0.0030154182535085377,3.488559863090215e-05,-0.0002385210734684906,-0.00035115602851673746,5.414404338027352e-05
3958234, (94a & 94b ORN right) [] #3958234,sens,sens-ORN,False,False,False,False,R,3511996,1101,unk,0,57,ORN,24,0.012605709674631682,0.019717984030442906,-0.0013642300182826815,-0.004842669483249692,0.0,0.0,0.0,0.0
4324898,"mPN, mPN seahorse (mPN seahorse right) [*BAla34_r akira] #4324898",mPN,mPN-olfac,False,False,False,True,R,8480221,281,BAla34,177,11,olfac,25,0.014188951564645814,0.005917314479845661,-0.0004837825773691809,0.010295276578268694,6.319729926573545e-06,0.00013034296581535996,-1.3261375148856037e-05,-5.539847737768932e-05
3511996, (94a & 94b ORN left) [] #3511996,sens,sens-ORN,False,False,False,False,L,3958234,1101,unk,0,33,ORN,26,0.01159057551888078,0.016255595602668205,0.0002756736654356808,-0.006687477239984984,0.00040014611066661095,-0.0004277120622745891,0.00029387688507513085,0.00018742170977756472
8480221,"mPN, mPN seahorse (mPN seahorse left) [*BAla34_l akira] #8480221",mPN,mPN-olfac,False,False,False,True,L,4324898,281,BAla34,210,14,olfac,27,0.01691436770819233,0.0003818856919039418,-0.0012438034187015577,-0.0005491104913883811,0.00010285382129457064,1.1598288503654853e-05,-0.0002157820438742989,-4.4490848561829435e-05
8399890,94a&94b PN (94a & 94b PN left) [*BAmv3_l akira] #8399890,uPN,uPN,False,False,False,True,L,4651929,279,BAmv3,157,14,,28,0.014599986460341196,0.0016348354185274055,-0.007036845024877888,-0.0010409052688452106,0.00018730987553370484,0.00044062406011490874,-0.00030278168404826813,-0.00017170931453044255
4651929,94a&94b PN (94a & 94b PN right) [*BAmv3_r akira] #4651929,uPN,uPN,False,False,False,True,R,8399890,279,BAmv3,171,16,,29,0.011510144943204974,0.008282464969825348,-0.0022534555999528306,-0.0006244842226746238,1.5783174012655045e-05,0.00031223797597216017,-5.417901451978963e-05,-0.00016382319193940876
8245146,82a PN (82a PN right) [*BAmv3_r akira] #8245146,uPN,uPN,False,False,False,True,R,7851153,229,BAmv3,71,6,,30,0.01574215943317745,0.0019499692711056856,-0.0006680973663728378,-0.008447634642368059,4.848317813708043e-05,0.0008416212547458867,-0.00011870209473453833,-0.00039275081153083936
7394271, (choosy 1 left) [unknown lineage] #7394271,cLN,cLN,False,False,False,True,L,8231264,216,unk,68,71,,31,0.00965164746558319,0.012893791449678312,-0.003405245569188986,-0.007504063733340887,0.0003816174349682878,-4.451116201691152e-05,6.651392324550768e-05,7.523784482142697e-05
8231264, (choosy 1 right) [unknown lineage] #8231264,cLN,cLN,False,False,False,True,R,7394271,216,unk,127,103,,32,0.011587148085475391,0.017234825337286205,-0.00363082214880376,-0.006411503903422211,9.189224632615873e-06,0.00018090197495505524,-2.751289725546548e-05,-9.405548401095499e-05
3538129,"mPN, mPN D (mPN D right) [unknown lineage] #3538129",mPN,mPN-olfac,False,False,False,True,R,6451332,181,unk,289,43,olfac,33,0.01274105539071369,0.00816099091226522,-0.0004421558603321058,0.00759340240654285,5.406512181537368e-05,0.0009186383526272046,-0.0001389371545916901,-0.0004153864552088929
6451332,"mPN, mPN D (mPN D left) [unknown lineage] #6451332",mPN,mPN-olfac,False,False,False,True,L,3538129,181,unk,240,58,olfac,34,0.013132657505705836,0.011196329223253988,0.0018941936184157738,0.006963157381920844,0.00028238082998392473,0.0001827401338195574,0.00030874084853636997,-0.0002010145979421005
3410506, (85c ORN left) [] #3410506,sens,sens-ORN,False,False,False,False,L,3893195,1100,unk,0,44,ORN,35,0.012274577719226767,0.018067965655989383,-0.0009094491318685461,-0.00649096114482831,0.00044314168629656215,-0.0004174717922678173,0.0003450890556378371,0.00018487540612252846
7941652,_broad D1 (broad D1 left) [*BAlc ant_l akira] #7941652,bLN,bLN-Duet,False,True,True,True,L,8198416,242,BAlc ant,409,0,Duet,36,4.3840790585639117e-07,5.05064179902186e-06,7.277000533227287e-06,2.887358203682053e-07,2.580048062313474e-05,0.00015080442935604458,-7.226052191533813e-05,-6.320049666264292e-05
3893195, (85c ORN right) [] #3893195,sens,sens-ORN,False,False,False,False,R,3410506,1100,unk,0,54,ORN,37,0.013245639406016464,0.019829603996794655,-0.00031065334782854324,-0.004565437161056866,0.0,0.0,0.0,0.0
8198416,_broad D1 (broad D1 right) [*BAlc ant_r akira] #8198416,bLN,bLN-Duet,False,True,True,True,R,7941652,242,BAlc ant,480,0,Duet,38,0.0,0.0,0.0,0.0,1.1827326496444886e-05,0.00018546393789851482,-2.0144257972600962e-05,-9.448519451434777e-05
8198513, (broad D2 right) [*BAlc ant_r akira] #8198513,bLN,bLN-Duet,False,True,True,True,R,7941642,241,BAlc ant,436,0,Duet,39,0.0,0.0,0.0,0.0,1.235252005553286e-05,0.00020540836529054247,-2.2644734327836475e-05,-9.964463255177806e-05
7941642, (broad D2 left) [*BAlc ant_l akira] #7941642,bLN,bLN-Duet,False,True,True,True,L,8198513,241,BAlc ant,379,0,Duet,40,6.487056845992824e-07,4.867100227983151e-06,7.67672559114938e-06,-1.064028951218688e-07,2.6545903270212673e-05,0.0001648282879393681,-6.117492714210397e-05,-6.194383396035151e-05
8199671, (picky 0 right) [*BAla12_r akira] #8199671,pLN,pLN,False,False,False,True,R,5291791,131,BAla12,239,122,,41,0.011595014558072953,0.017698029107342157,-0.0022134835408881867,-0.0062834684007695065,1.2054872249494002e-05,0.000231608298627864,-8.916142360394204e-06,-0.00010999109618727349
5291791, (picky 0 left) [*BAla12_l akira] #5291791,pLN,pLN,False,False,False,True,L,8199671,131,BAla12,236,89,,42,0.01041257536039941,0.015008111496281415,-0.0041242138014519385,-0.0076831422689260485,0.00043374004017809745,-3.8847539464486594e-05,0.00011265156234937459,6.418072041867529e-05
4354933,85c PN (85c PN left) [*BAmv3_l akira] #4354933,uPN,uPN,False,False,False,True,L,14604028,80,BAmv3,144,20,,43,0.013508023418030325,0.00220224001595318,-0.008109548226253479,-0.0012738911679751148,0.0001663573500164043,0.00024210889534705208,-0.0002058016865892434,-6.941003478212926e-05
14604028,85c PN (85c PN right) [*BAmv3_r akira] #14604028,uPN,uPN,False,False,False,True,R,4354933,80,BAmv3,136,16,,44,0.014455578935626252,0.00312741999630419,-0.004797320581907859,-0.005281624663433092,5.556022240286331e-06,9.370085606528677e-05,-9.220915196366567e-06,-5.0575249542187034e-05
3547397, (83a ORN left) [] #3547397,sens,sens-ORN,False,False,False,False,L,2571761,1099,unk,0,59,ORN,45,0.01188411432258215,0.01316707981526397,-0.00482189443246565,-0.010024092799185985,0.0003962150529878489,-0.00020696777643864546,2.465078516120649e-05,0.00017339504748712154
8509534,"MB2IN-212, MB2ON-195, mPN (mPN cobra left) [*BAla12_l akira] #8509534",mPN,mPN-multi,False,False,False,True,L,16515871,282,BAla12,358,32,multi,46,0.017391353916669912,-0.005379211508302282,-0.002084313468745766,-0.0015908672688500131,0.00021132938280894568,0.0013120954076541091,-0.0011100192850118696,-0.0003842930213063714
2571761, (83a ORN right) [] #2571761,sens,sens-ORN,False,False,False,False,R,3547397,1099,unk,0,67,ORN,47,0.014646824244852362,0.012907447711031783,-0.0036572266473169795,-0.01099910088149351,0.0,0.0,0.0,0.0
16515871,"MB2IN-212, MB2ON-195, mPN (mPN cobra right) [*BAla12_r akira] #16515871",mPN,mPN-multi,False,False,False,True,R,8509534,282,BAla12,424,10,multi,48,0.01665761097120319,-0.0051438217439161785,-0.0023015559525718485,-0.0023326428622404524,9.750865460172699e-05,0.0015207852379051372,-0.0002579080088404677,-0.0007174680217477105
7600311, (picky 1 right) [*BAla12_r akira] #7600311,pLN,pLN,False,True,True,True,R,8102935,254,BAla12,357,0,,49,0.0,0.0,0.0,0.0,1.841663170448984e-05,0.00034279343698140775,-2.7287734165759905e-05,-0.00018039598690836647
8102935, (picky 1 left) [*BAla12_l akira] #8102935,pLN,pLN,False,True,True,True,L,7600311,254,BAla12,315,0,,50,9.407439222215534e-07,9.531228361598361e-06,1.4025813703157982e-05,-1.3220347355256314e-08,4.702699292255345e-05,0.0002894138492213498,-0.00012968139277968636,-0.00014254499036422404
7865767,83a PN (83a PN left) [*BAmv3_l akira] #7865767,uPN,uPN,False,False,False,True,L,8243455,234,BAmv3,157,12,,51,0.0097637397284654,0.012882969662456499,-0.003182050671668828,-0.007720917632415397,0.0003938187027609254,8.061372220547973e-06,2.18666468998703e-05,2.8666309400626684e-05
8243455,83a PN (83a PN right) [*BAmv3_r akira] #8243455,uPN,uPN,False,False,False,True,R,7865767,234,BAmv3,178,15,,52,0.011864422099719293,0.013161545076337442,-0.006329127188076836,-0.007692819023242255,2.2156480939068558e-05,0.00040835331408156287,-7.70926479317717e-05,-0.0002402326031835902
3980315, (82a ORN right) [] #3980315,sens,sens-ORN,False,False,False,False,R,3774568,1098,unk,0,53,ORN,53,0.011961401811518974,0.01855807604926979,-0.001934077784793617,-0.0068848901159530105,0.0,0.0,0.0,0.0
4327684,"FFN-21, MB2IN-76, mPN (mPN iACT A3 right) [*BAlc post_r akira] #4327684",mPN;FFN,mPN;FFN-multi,False,False,False,True,R,12225666,531,BAlc post,316,14,multi,54,0.013682773379792462,0.005790120644955535,-0.002376805600000163,0.0031886055740149213,4.979578619590875e-05,0.0008156930054547653,-0.000118156294548601,-0.0003816269766726476
3774568, (82a ORN left) [] #3774568,sens,sens-ORN,False,False,False,False,L,3980315,1098,unk,0,38,ORN,55,0.010389709310286174,0.015038400585258538,-0.003992345836804159,-0.007559531899766987,0.0004038203723732824,-0.0002410005079918903,0.00018639695537101217,0.00015631473980647653
12225666,"FFN-21, MB2IN-76, mPN (mPN iACT A3 left) [*BAlc post_l akira] #12225666",mPN;FFN,mPN;FFN-multi,False,False,False,True,L,4327684,531,BAlc post,359,7,multi,56,0.015514988548525855,0.000991719494560324,-0.0044921345535885735,0.007342588543635132,0.00019353646898943356,0.0008732235670675626,-0.00035732651531652647,-0.0003597047616027944
8248631,22c PN (22c PN right) [*BAmv3_r akira] #8248631,uPN,uPN,False,False,False,True,R,7865652,232,BAmv3,125,17,,57,0.01475404160296352,0.003640647995342478,-0.004816171144473205,-0.0037582660065203916,4.634794073157743e-06,8.97218393651888e-05,-1.2285569464718365e-05,-5.116394642698362e-05
7865652,22c PN (22c PN left) [*BAmv3_l akira] #7865652,uPN,uPN,False,False,False,True,L,8248631,232,BAmv3,138,25,,58,0.01562817099403282,0.0019148141699142915,-0.004944881756883596,-0.003171185317009628,0.00016117075444307125,7.173213203243972e-05,-0.0002559159066062502,-1.3934807366459006e-05
8247451,45a PN (45a PN right) [*BAmv3_r akira] #8247451,uPN,uPN,False,False,False,True,R,7852250,230,BAmv3,137,13,,59,0.014323356983136994,0.003045273666916114,-0.005160570334336653,-0.004666259456880538,4.267930511724616e-06,4.8083277962602486e-05,-1.912535075069134e-07,-1.0858616640932101e-05
7852250,45a PN (45a PN left) [*BAmv3_l akira] #7852250,uPN,uPN,False,False,False,True,L,8247451,230,BAmv3,115,22,,60,0.01344413517602826,0.001598987356642302,-0.008664518443881832,-0.001247483359074534,0.00015681666805659352,0.0002526224737039962,-0.00023353306336988723,-5.1624898492613236e-05
7851153,82a PN (82a PN left) [*BAmv3_l akira] #7851153,uPN,uPN,False,False,False,True,L,8245146,229,BAmv3,32,12,,61,0.013533154029893068,0.0018298754433692822,-0.008440183676076582,-0.0017431611451557086,0.00027187453426562715,0.0009289467260620368,-0.0005544882242216962,-0.00026675647168091665
3885215, (74a ORN right) [] #3885215,sens,sens-ORN,False,False,False,False,R,7542938,1097,unk,0,67,ORN,62,0.01258219749472638,0.01255875759849486,-0.002548308737900224,-0.006120248036499216,0.0,0.0,0.0,0.0
4116174,"FFN-39, MB2IN-108 (lAL-1 (octopaminergic) right) [*BAmv3_r akira] #4116174",O_dSEZ;FFN,O_dSEZ;FFN,False,True,True,True,R,10865025,443,BAmv3,559,0,,63,0.0,0.0,0.0,0.0,8.602966153934092e-06,0.00013589110635802695,-4.2125969992119294e-05,-9.364827371541887e-05
7542938, (74a ORN left) [] #7542938,sens,sens-ORN,False,False,False,False,L,3885215,1097,unk,0,40,ORN,64,0.011523921640527974,0.011468950354331113,-0.0013661668178389398,-0.002007753810272991,0.000286618028482907,-0.0002493081993716249,0.00023572209122780748,8.261220062299858e-05
10865025,"FFN-39, MB2IN-108 (lAL-1 (octopaminergic) left) [*BAmv3_l akira] #10865025",O_dSEZ;FFN,O_dSEZ;FFN,False,True,True,True,L,4116174,443,BAmv3,488,0,,65,4.323391372152066e-07,4.09393679094036e-06,6.100815871172648e-06,3.409276665649509e-08,2.057097942823417e-05,0.00012764633010139718,-5.516896968981317e-05,-5.568681107894375e-05
5247102, (picky 4 right) [*BAla12_r akira] #5247102,pLN,pLN,False,False,False,True,R,10555409,414,BAla12,323,33,,66,0.01297963498552651,0.009573978607595877,-0.00020430155085508618,-6.899379199202796e-05,2.790674984410243e-05,0.0004961523547111767,-4.8695376149237795e-05,-0.00023821351454393484
10555409, (picky 4 left) [*BAla12_l akira] #10555409,pLN,pLN,False,False,False,True,L,5247102,414,BAla12,274,22,,67,0.011394606056331856,0.013035236328142992,-0.002544920860349498,-0.0007757457803084392,0.0003800845569213397,0.0002118818655969738,0.00013899177222482728,-0.00011072144173822326
3450751,"MB2ON-164, mPN, Multiglomerular PN 5 (mPN BAmd1-g right) [*BAmd1_r akira] #3450751",Unk,Unk,False,True,True,True,R,10160250,383,BAmd1,163,0,,68,0.0,0.0,0.0,0.0,0.0005021309122721066,0.007853655519470567,-0.002080609151827916,-0.004024836092844907
10160250,"MB2ON-164, mPN, Multiglomerular PN 5 (mPN BAmd1-g left) [*BAmd1_l akira] #10160250",O_dSEZ,O_dSEZ,False,True,True,True,L,3450751,383,BAmd1,112,0,,69,2.7747525534401987e-05,0.00030257977037755014,0.0004383121251920801,8.05258902484162e-06,0.0014761092211136384,0.009048408370613825,-0.004223691002515927,-0.004196443326380372
7503199,"MB2ON-257, mPN (mPN iACT C1 right) [*BAmv3_r akira] #7503199",mPN,mPN-multi,False,False,False,True,R,9589146,357,BAmv3,435,42,multi,70,0.014464121794999217,0.003252800926990113,-0.000562798818463359,0.003047336601934173,1.0561701451491634e-05,0.0001425747798631106,-5.722681163508234e-05,-5.7963731040030066e-05
9589146,"MB2ON-257, mPN (mPN iACT C1 left) [*BAmv3_l akira] #9589146",mPN,mPN-multi,False,False,False,True,L,7503199,357,BAmv3,406,42,multi,71,0.0133481250389719,0.0014602811001594301,-0.0041943244738861536,0.007585578373728226,7.59717006346843e-05,0.0001881782055253319,1.0137443994925086e-05,-0.00011076128905555845
11051276, (picky 3 right) [*BAla12_r akira] #11051276,pLN,pLN,False,False,False,True,R,8274021,268,BAla12,316,36,,72,0.013762117338602945,0.008725469734794305,-0.0030270134395993767,-0.005052512909381727,7.380887560209643e-05,0.0012345528122547874,-0.00024557577436157854,-0.0006737260282306917
8274021, (picky 3 left) [*BAla12_l akira] #8274021,pLN,pLN,False,False,False,True,L,11051276,268,BAla12,290,30,,73,0.012244326558843825,0.009823577256755959,-0.0015583267834524094,-0.005287085476067373,0.0003173821755463458,-4.27960279406922e-05,-2.4887952894911212e-05,7.885468581581682e-05
8245692,42b PN (42b PN right) [*BAmv3_r akira] #8245692,uPN,uPN,False,False,False,True,R,7873135,235,BAmv3,198,24,,74,0.01323356899953256,0.004269713347320583,-0.006455235257767788,-0.0019402152894936416,2.2956056237528515e-05,0.0004384012815239846,-2.709741002524816e-05,-0.00021369535018470233
7843730,74a PN (74a PN left) [*BAmv3_l akira] #7843730,uPN,uPN,False,False,False,True,L,8140109,227,BAmv3,177,19,,75,0.012415442979473671,0.005571375540181307,-0.004951193076050715,0.0028212097294135793,0.00017300118585735204,5.4678023468572464e-05,9.444808188237538e-05,-4.825980055949795e-05
8140109,74a PN (74a PN right) [*BAmv3_r akira] #8140109,uPN,uPN,False,False,False,True,R,7843730,227,BAmv3,157,13,,76,0.012490788278095598,0.00648070356151463,-0.006281970392583175,-0.0014104039482297362,3.5037666564435344e-06,4.628817339118976e-05,-1.118087836750244e-05,-3.155075989800405e-05
6219781, (Maxillary Nerve LN 2 right) [*BAlc post_r akira] #6219781,Unk,Unk,False,False,False,True,R,5322337,132,BAlc post,47,17,,77,0.01859493352457575,0.011752124825824987,0.0031530833059748176,-0.005070046641879566,6.649660783076939e-06,0.00010780971283277242,-3.0204705973252735e-05,-6.796119905202823e-05
4700078,"mPN, mPN iACT B2 (mPN iACT B2 right) [*BAlp4_r akira] #4700078",mPN,mPN-olfac,False,False,False,True,R,3450442,36,BAlp4,380,33,olfac,78,0.013965627999385052,0.004381506663895318,-0.0031531442048338956,-0.007466520651086748,1.2108098212463917e-05,0.00012613592959795643,-1.3506817681892806e-05,-8.6228873193857e-05
3450442,"mPN, mPN iACT B2 (mPN iACT B2 left) [*BAlp4_l akira] #3450442",mPN,mPN-olfac,False,False,False,True,L,4700078,36,BAlp4,393,44,olfac,79,0.01460439961419234,0.0012401912785125998,-0.0036199796253569075,-0.005323634929682637,0.0001626352524263518,6.957787745458183e-05,-0.0003277113917859565,1.3024332081604912e-05
6791927, (67b ORN left) [] #6791927,sens,sens-ORN,False,False,False,False,L,3790004,1096,unk,0,43,ORN,80,0.013342004399751852,0.010302463374251574,-0.0014090165006101078,-0.005063076424591627,0.00029304511443103726,-0.0002640967144224316,8.877096995425433e-05,0.00011846585497330657
17732291, (DPMpl12 twig left) [*DPMpl12_l akira] #17732291,O_dSEZ,O_dSEZ,False,False,False,True,L,17659219,992,DPMpl12,44,6,,81,0.019359476364571634,0.0016485945313944028,0.002068327435980491,0.0003691942841143714,0.00011019765320861422,-0.0001786554853693447,-0.00011357581152199561,2.4715028404551636e-05
16259595,67b PN (67b PN left) [*BAlc post_l akira] #16259595,uPN,uPN,False,False,False,True,L,8246081,753,BAlc post,181,16,,82,0.01159370502519453,0.00890534145733468,-0.0020442036030028027,-0.005734697487689269,0.0003247940502857082,0.00011034612448659066,-0.00012105230923158543,3.340364508243148e-05
3790004, (67b ORN right) [] #3790004,sens,sens-ORN,False,False,False,False,R,6791927,1096,unk,0,49,ORN,83,0.013154659588031612,0.011851226826301468,-0.0017553324106802442,-0.00538736524505267,0.0,0.0,0.0,0.0
8246081,67b PN (67b PN right) [*BAlc post_r akira] #8246081,uPN,uPN,False,False,False,True,R,16259595,753,BAlc post,195,41,,84,0.012187660703345508,0.0061536833775135,-0.006104430598628133,-0.0038054150077485535,0.00011178395742516856,0.0018047531626918965,-0.00036697726511289674,-0.0009979871544298648
3806652,mPN (spruce right) [*BAla12_r akira] #3806652,O_dSEZ,O_dSEZ,False,False,False,True,R,14437742,635,BAla12,226,63,,85,0.017298702356589354,0.003602771698424265,-0.0006470245990883896,-0.005509464323516287,0.00012835342481264876,0.002029396765400184,-0.00043857743976943614,-0.0011578515858926832
14437742,mPN (spruce left) [*BAla12_l akira] #14437742,O_dSEZ,O_dSEZ,False,False,False,True,L,3806652,635,BAla12,277,69,,86,0.01737235606359099,0.002448109086767575,0.0017284929744431964,-0.0021929958931041524,0.00022779725934941736,0.000313193646897315,-0.0003665294681860327,-8.417831538677727e-05
3806573, (picky 2 right) [*BAla12_r akira] #3806573,pLN,pLN,False,False,False,True,R,8877971,303,BAla12,272,65,,87,0.012232932052545935,0.008502575213913698,-0.0036034751200048755,-0.002841034272703096,1.1617191845139864e-05,0.00017527234149801243,-2.4751526020931644e-05,-9.370719671742993e-05
