,0
1048,44
1049,44
1050,44
1051,44
1052,44
1053,44
1054,44
1055,44
1056,44
1057,44
1058,44
1059,44
1060,44
1061,44
1062,44
1063,44
1064,44
1065,44
1066,44
1067,44
1068,44
1069,44
1070,44
1071,44
1072,44
1073,44
1074,44
1075,44
1076,44
1077,44
1078,44
1079,44
1080,44
1081,44
1082,44
1083,44
1084,44
1085,44
1086,44
1087,44
1088,44
1089,44
1090,44
1091,44
1092,44
1093,44
1094,44
1095,44
1096,44
1097,44
1098,44
1099,44
1100,44
1101,44
1102,44
1103,44
1104,44
1105,44
1106,44
1107,44
1108,44
1109,44
1110,44
1111,44
1112,44
1113,44
1114,44
1115,44
1116,44
1117,44
1118,44
1119,44
1120,44
1121,44
1122,44
1123,44
1124,44
1125,44
1126,44
1127,44
1128,44
1129,44
1130,44
1131,44
1132,44
1133,44
1134,44
1135,44
1136,44
1137,44
1138,44
1139,44
1140,44
1141,44
1142,44
1143,44
1144,44
1145,44
1146,44
1147,44
1148,44
1149,44
1150,44
1151,44
1152,44
1153,44
1154,44
1155,44
1156,44
1157,44
1158,44
1159,44
1160,44
1161,44
1162,22
1163,44
1164,7
1165,12
1166,22
1167,1
1168,22
1169,1
1170,12
1171,7
1172,22
1173,32
1174,1
1175,12
1176,32
1177,32
1178,32
1179,32
1180,12
1181,1
1182,1
1183,22
1184,1
1185,22
1186,22
1187,1
1188,1
1189,22
1190,22
1191,22
1192,32
1193,7
1194,7
1195,32
1196,1
1197,1
1198,22
1199,22
1200,1
1201,22
1202,22
1203,1
1204,1
1205,1
1206,22
1207,1
1208,1
1209,22
1210,1
1211,1
1212,32
1213,22
1214,22
1215,22
1216,1
1217,1
1218,32
1219,1
1220,12
1221,32
1222,23
1223,1
1224,1
1225,22
1226,22
1227,43
1228,1
1229,22
1230,22
1231,1
1232,1
1233,1
1234,22
1235,12
1236,32
1237,7
1238,12
1239,1
1240,1
1241,1
1242,22
1243,12
1244,22
1245,12
1246,12
1247,23
1248,22
1249,1
1250,1
1251,1
1252,12
1253,1
1254,1
1255,22
1256,1
1257,1
1258,7
1259,12
1260,25
1261,7
1262,12
1263,12
1264,32
1265,22
1266,1
1267,43
1268,1
1269,1
1270,43
1271,22
1272,22
1273,32
1274,30
1275,12
1276,32
1277,22
1278,1
1279,1
1280,1
1281,7
1282,7
1283,7
1284,7
1285,12
1286,1
1287,1
1288,22
1289,22
1290,43
1291,1
1292,1
1293,25
1294,1
1295,22
1296,32
1297,1
1298,43
1299,12
1300,1
1301,12
1302,22
1303,12
1304,22
1305,22
1306,1
1307,22
1308,22
1309,23
1310,22
1311,1
1312,7
1313,32
1314,12
1315,22
1316,22
1317,1
1318,43
1319,1
1320,1
1321,1
1322,22
1323,7
1324,44
1325,44
1326,1
1327,12
1328,6
1329,41
1330,38
1331,18
1332,46
1333,6
1334,6
1335,46
1336,5
1337,38
1338,46
1339,38
1340,18
1341,38
1342,38
1343,38
1344,38
1345,6
1346,46
1347,6
1348,6
1349,6
1350,46
1351,46
1352,46
1353,6
1354,46
1355,46
1356,6
1357,46
1358,18
1359,38
1360,3
1361,18
1362,6
1363,6
1364,6
1365,6
1366,46
1367,6
1368,6
1369,6
1370,6
1371,6
1372,6
1373,6
1374,6
1375,46
1376,46
1377,46
1378,6
1379,46
1380,46
1381,46
1382,6
1383,46
1384,38
1385,6
1386,6
1387,38
1388,5
1389,46
1390,6
1391,46
1392,46
1393,46
1394,6
1395,6
1396,6
1397,6
1398,6
1399,6
1400,6
1401,46
1402,6
1403,38
1404,46
1405,6
1406,6
1407,31
1408,46
1409,46
1410,6
1411,18
1412,6
1413,6
1414,6
1415,6
1416,38
1417,6
1418,18
1419,46
1420,6
1421,46
1422,46
1423,38
1424,38
1425,46
1426,6
1427,23
1428,46
1429,18
1430,38
1431,6
1432,6
1433,46
1434,46
1435,46
1436,46
1437,6
1438,6
1439,38
1440,18
1441,6
1442,6
1443,46
1444,6
1445,6
1446,6
1447,38
1448,38
1449,18
1450,18
1451,6
1452,46
1453,6
1454,6
1455,46
1456,46
1457,6
1458,46
1459,23
1460,38
1461,6
1462,46
1463,6
1464,6
1465,6
1466,18
1467,46
1468,6
1469,5
1470,46
1471,46
1472,6
1473,6
1474,46
1475,38
1476,38
1477,5
1478,38
1479,46
1480,39
1481,46
1482,6
1483,6
1484,46
1485,46
1486,46
1487,6
1488,46
1489,38
1490,44
1491,44
1492,46
1493,6
1494,9
1495,41
1496,41
1497,13
1498,9
1499,5
1500,9
1501,9
1502,5
1503,5
1504,9
1505,38
1506,9
1507,9
1508,23
1509,9
1510,38
1511,9
1512,9
1513,9
1514,9
1515,9
1516,9
1517,9
1518,9
1519,9
1520,9
1521,9
1522,9
1523,9
1524,9
1525,38
1526,38
1527,41
1528,9
1529,9
1530,9
1531,9
1532,9
1533,9
1534,9
1535,9
1536,9
1537,9
1538,9
1539,9
1540,9
1541,9
1542,9
1543,9
1544,9
1545,9
1546,9
1547,9
1548,9
1549,9
1550,5
1551,9
1552,9
1553,9
1554,5
1555,9
1556,9
1557,9
1558,9
1559,9
1560,9
1561,9
1562,9
1563,9
1564,9
1565,9
1566,9
1567,9
1568,9
1569,9
1570,9
1571,5
1572,9
1573,21
1574,5
1575,41
1576,9
1577,9
1578,9
1579,9
1580,9
1581,9
1582,41
1583,9
1584,41
1585,9
1586,9
1587,9
1588,9
1589,41
1590,38
1591,9
1592,41
1593,23
1594,9
1595,9
1596,9
1597,9
1598,9
1599,9
1600,9
1601,9
1602,41
1603,9
1604,9
1605,9
1606,9
1607,9
1608,9
1609,9
1610,9
1611,9
1612,9
1613,38
1614,38
1615,5
1616,41
1617,9
1618,9
1619,9
1620,9
1621,9
1622,9
1623,9
1624,9
1625,23
1626,9
1627,9
1628,9
1629,9
1630,9
1631,9
1632,21
1633,9
1634,5
1635,5
1636,9
1637,9
1638,9
1639,9
1640,9
1641,5
1642,5
1643,5
1644,38
1645,9
1646,5
1647,9
1648,9
1649,9
1650,9
1651,9
1652,9
1653,5
1654,9
1655,41
1656,44
1657,44
1658,9
1659,9
1660,44
1661,44
1662,44
1663,44
1664,44
1665,44
1666,44
1667,44
1668,44
1669,44
1670,44
1671,44
1672,44
1673,44
1674,44
1675,44
1676,44
1677,44
1678,44
1679,44
1680,44
1681,44
1682,44
1683,44
1684,44
1685,44
1686,44
1687,44
1688,44
1689,44
1690,44
1691,44
1692,44
1693,44
1694,44
1695,44
1696,44
1697,44
1698,44
1699,44
1700,44
1701,44
1702,44
1703,44
1704,44
1705,44
1706,44
1707,44
1708,44
1709,44
1710,44
1711,44
1712,44
1713,44
1714,44
1715,44
1716,44
1717,44
1718,44
1719,44
1720,44
1721,44
1722,44
1723,44
1724,44
1725,44
1726,44
1727,44
1728,44
1729,44
1730,44
1731,44
1732,44
1733,44
1734,44
1735,44
1736,44
1737,44
1738,44
1739,44
1740,44
1741,44
1742,44
1743,44
1744,44
1745,44
1746,44
1747,44
1748,44
1749,44
1750,44
1751,44
1752,44
1753,44
1754,44
1755,44
1756,44
1757,44
1758,44
1759,44
1760,44
1761,44
1762,44
1763,44
1764,44
1765,44
1766,44
1767,44
1768,44
1769,44
1770,44
1771,44
1772,44
1773,44
1774,44
1775,44
1776,44
1777,44
1778,44
1779,44
1780,44
1781,44
1782,44
1783,44
1784,44
1785,44
1786,44
1787,44
1788,44
1789,44
1790,44
1791,44
1792,44
1793,44
1794,44
1795,44
1796,44
1797,44
1798,44
1799,44
1800,44
1801,44
1802,44
1803,44
1804,44
1805,44
1806,44
1807,44
1808,44
1809,44
1810,44
1811,44
1812,44
1813,44
1814,44
1815,44
1816,44
1817,44
1818,44
1819,44
1820,44
1821,44
1822,44
1823,44
1824,44
1825,44
1826,44
1827,44
1828,44
1829,44
1830,44
1831,44
1832,44
1833,44
1834,44
1835,44
1836,44
1837,44
1838,44
1839,44
1840,44
1841,44
1842,44
1843,44
1844,44
1845,44
1846,44
1847,44
1848,44
1849,44
1850,44
1851,44
1852,44
1853,44
1854,44
1855,44
1856,44
1857,44
1858,44
1859,44
1860,44
1861,44
1862,44
1863,44
1864,44
1865,44
1866,44
1867,44
1868,44
1869,44
1870,44
1871,44
1872,44
1873,44
1874,44
1875,44
1876,44
1877,44
1878,44
1879,44
1880,44
1881,44
1882,44
1883,44
1884,44
1885,44
1886,44
1887,44
1888,44
1889,44
1890,44
1891,44
1892,44
1893,44
1894,44
1895,44
1896,44
1897,44
1898,44
1899,44
1900,44
1901,44
1902,44
1903,44
1904,44
1905,44
1906,44
1907,44
1908,44
1909,44
1910,44
1911,44
1912,44
1913,44
1914,44
1915,44
1916,44
1917,44
1918,44
1919,44
1920,44
1921,44
1922,44
1923,44
1924,44
1925,44
1926,44
1927,44
1928,44
1929,44
1930,44
1931,44
1932,44
1933,44
1934,44
1935,44
1936,44
1937,44
1938,44
1939,44
1940,44
1941,44
1942,44
1943,44
1944,44
1945,44
1946,44
1947,44
1948,44
1949,44
1950,44
1951,44
1952,44
1953,44
1954,44
1955,44
1956,44
1957,44
1958,44
1959,44
1960,44
1961,44
1962,44
1963,44
1964,44
1965,44
1966,44
1967,44
1968,44
1969,44
1970,44
1971,44
1972,44
1973,44
1974,44
1975,44
1976,44
1977,44
1978,44
1979,44
1980,44
1981,44
1982,44
1983,44
1984,44
1985,44
1986,44
1987,44
1988,44
1989,44
1990,44
1991,44
1992,27
1993,24
1994,37
1995,15
1996,27
1997,27
1998,27
1999,28
2000,28
2001,28
2002,27
2003,37
2004,27
2005,28
2006,28
2007,27
2008,37
2009,27
2010,28
2011,27
2012,27
2013,27
2014,28
2015,28
2016,27
2017,27
2018,28
2019,27
2020,27
2021,27
2022,37
2023,17
2024,8
2025,37
2026,28
2027,28
2028,46
2029,46
2030,27
2031,46
2032,27
2033,27
2034,46
2035,46
2036,27
2037,27
2038,27
2039,27
2040,27
2041,27
2042,27
2043,28
2044,28
2045,28
2046,46
2047,27
2048,10
2049,27
2050,27
2051,28
2052,41
2053,28
2054,27
2055,27
2056,27
2057,27
2058,46
2059,46
2060,46
2061,46
2062,46
2063,46
2064,27
2065,28
2066,27
2067,37
2068,27
2069,10
2070,10
2071,15
2072,0
2073,0
2074,46
2075,27
2076,46
2077,46
2078,27
2079,27
2080,46
2081,46
2082,27
2083,27
2084,28
2085,27
2086,27
2087,28
2088,37
2089,0
2090,28
2091,3
2092,10
2093,27
2094,28
2095,27
2096,46
2097,0
2098,27
2099,8
2100,27
2101,28
2102,46
2103,28
2104,28
2105,27
2106,46
2107,27
2108,27
2109,27
2110,10
2111,37
2112,37
2113,37
2114,28
2115,27
2116,28
2117,27
2118,46
2119,27
2120,27
2121,27
2122,28
2123,3
2124,27
2125,27
2126,27
2127,28
2128,46
2129,10
2130,27
2131,28
2132,46
2133,41
2134,5
2135,28
2136,10
2137,27
2138,27
2139,18
2140,46
2141,41
2142,24
2143,18
2144,28
2145,28
2146,27
2147,27
2148,27
2149,28
2150,27
2151,18
2152,10
2153,37
2154,44
2155,44
2156,27
2157,27
2158,18
2159,24
2160,41
2161,31
2162,18
2163,41
2164,18
2165,36
2166,36
2167,41
2168,41
2169,41
2170,41
2171,36
2172,36
2173,18
2174,41
2175,36
2176,36
2177,41
2178,41
2179,41
2180,41
2181,41
2182,18
2183,18
2184,41
2185,18
2186,18
2187,28
2188,41
2189,24
2190,17
2191,41
2192,41
2193,36
2194,18
2195,41
2196,41
2197,41
2198,41
2199,41
2200,41
2201,41
2202,18
2203,18
2204,18
2205,46
2206,41
2207,18
2208,41
2209,41
2210,41
2211,41
2212,41
2213,18
2214,41
2215,41
2216,41
2217,36
2218,36
2219,41
2220,41
2221,41
2222,18
2223,41
2224,41
2225,36
2226,46
2227,36
2228,41
2229,36
2230,41
2231,41
2232,41
2233,41
2234,41
2235,46
2236,41
2237,17
2238,5
2239,41
2240,41
2241,41
2242,36
2243,36
2244,18
2245,41
2246,36
2247,31
2248,18
2249,41
2250,41
2251,18
2252,18
2253,41
2254,41
2255,41
2256,39
2257,13
2258,41
2259,18
2260,36
2261,18
2262,41
2263,28
2264,41
2265,24
2266,18
2267,41
2268,46
2269,41
2270,41
2271,41
2272,41
2273,41
2274,41
2275,41
2276,46
2277,5
2278,5
2279,28
2280,6
2281,41
2282,41
2283,18
2284,46
2285,18
2286,41
2287,28
2288,41
2289,47
2290,18
2291,46
2292,18
2293,41
2294,18
2295,46
2296,18
2297,41
2298,36
2299,36
2300,36
2301,41
2302,41
2303,41
2304,18
2305,38
2306,41
2307,5
2308,13
2309,36
2310,41
2311,18
2312,18
2313,41
2314,18
2315,36
2316,41
2317,5
2318,46
2319,41
2320,44
2321,44
2322,36
2323,41
2324,36
2325,5
2326,5
2327,25
2328,36
2329,5
2330,36
2331,36
2332,5
2333,5
2334,36
2335,5
2336,39
2337,5
2338,47
2339,5
2340,47
2341,5
2342,36
2343,5
2344,36
2345,36
2346,36
2347,36
2348,36
2349,36
2350,36
2351,36
2352,36
2353,36
2354,5
2355,47
2356,47
2357,5
2358,36
2359,36
2360,36
2361,36
2362,36
2363,36
2364,36
2365,36
2366,36
2367,36
2368,36
2369,36
2370,36
2371,36
2372,36
2373,36
2374,5
2375,36
2376,36
2377,36
2378,36
2379,36
2380,5
2381,36
2382,36
2383,5
2384,5
2385,36
2386,36
2387,36
2388,36
2389,36
2390,36
2391,36
2392,36
2393,36
2394,36
2395,36
2396,36
2397,36
2398,5
2399,13
2400,36
2401,36
2402,36
2403,21
2404,5
2405,41
2406,36
2407,39
2408,5
2409,5
2410,36
2411,36
2412,41
2413,41
2414,41
2415,36
2416,36
2417,36
2418,36
2419,5
2420,5
2421,36
2422,41
2423,23
2424,36
2425,41
2426,5
2427,36
2428,36
2429,36
2430,41
2431,5
2432,41
2433,36
2434,36
2435,5
2436,5
2437,36
2438,36
2439,36
2440,36
2441,36
2442,36
2443,5
2444,47
2445,5
2446,41
2447,36
2448,36
2449,36
2450,36
2451,36
2452,41
2453,39
2454,41
2455,23
2456,36
2457,36
2458,36
2459,41
2460,36
2461,36
2462,21
2463,36
2464,39
2465,5
2466,39
2467,36
2468,36
2469,36
2470,36
2471,38
2472,5
2473,5
2474,47
2475,39
2476,39
2477,41
2478,36
2479,36
2480,41
2481,36
2482,36
2483,5
2484,36
2485,47
2486,44
2487,44
2488,36
2489,36
2490,27
2491,24
2492,28
2493,0
2494,28
2495,27
2496,27
2497,27
2498,28
2499,27
2500,27
2501,28
2502,27
2503,27
2504,28
2505,27
2506,27
2507,27
2508,27
2509,27
2510,27
2511,27
2512,27
2513,27
2514,27
2515,27
2516,27
2517,27
2518,27
2519,27
2520,28
2521,0
2522,0
2523,28
2524,27
2525,27
2526,28
2527,27
2528,27
2529,27
2530,27
2531,27
2532,27
2533,27
2534,27
2535,27
2536,27
2537,27
2538,27
2539,27
2540,27
2541,27
2542,27
2543,27
2544,27
2545,27
2546,27
2547,27
2548,27
2549,27
2550,41
2551,27
2552,27
2553,46
2554,27
2555,27
2556,27
2557,27
2558,27
2559,27
2560,27
2561,27
2562,27
2563,27
2564,27
2565,27
2566,27
2567,46
2568,27
2569,15
2570,35
2571,27
2572,27
2573,27
2574,27
2575,27
2576,27
2577,27
2578,27
2579,27
2580,28
2581,27
2582,27
2583,27
2584,27
2585,27
2586,28
2587,27
2588,27
2589,8
2590,27
2591,27
2592,27
2593,27
2594,27
2595,0
2596,27
2597,0
2598,28
2599,27
2600,46
2601,27
2602,27
2603,27
2604,27
2605,27
2606,27
2607,27
2608,27
2609,27
2610,27
2611,27
2612,24
2613,27
2614,27
2615,27
2616,27
2617,27
2618,27
2619,27
2620,27
2621,38
2622,27
2623,27
2624,27
2625,28
2626,27
2627,46
2628,28
2629,27
2630,27
2631,28
2632,27
2633,27
2634,27
2635,27
2636,27
2637,28
2638,27
2639,46
2640,27
2641,27
2642,27
2643,27
2644,27
2645,27
2646,27
2647,27
2648,27
2649,28
2650,27
2651,27
2652,44
2653,44
2654,27
2655,27
2656,10
2657,24
2658,8
2659,42
2660,27
2661,0
2662,10
2663,10
2664,28
2665,37
2666,0
2667,8
2668,0
2669,0
2670,8
2671,0
2672,8
2673,0
2674,10
2675,10
2676,10
2677,10
2678,10
2679,10
2680,10
2681,10
2682,27
2683,10
2684,0
2685,10
2686,8
2687,8
2688,8
2689,8
2690,10
2691,10
2692,10
2693,10
2694,10
2695,10
2696,10
2697,10
2698,10
2699,10
2700,10
2701,10
2702,10
2703,10
2704,0
2705,0
2706,0
2707,10
2708,10
2709,10
2710,10
2711,10
2712,8
2713,10
2714,0
2715,8
2716,5
2717,10
2718,10
2719,10
2720,0
2721,0
2722,10
2723,10
2724,10
2725,10
2726,10
2727,10
2728,10
2729,10
2730,8
2731,8
2732,10
2733,10
2734,0
2735,8
2736,0
2737,0
2738,10
2739,0
2740,0
2741,0
2742,0
2743,0
2744,0
2745,10
2746,27
2747,0
2748,10
2749,10
2750,10
2751,0
2752,8
2753,0
2754,37
2755,8
2756,0
2757,0
2758,37
2759,10
2760,10
2761,0
2762,0
2763,8
2764,0
2765,10
2766,10
2767,8
2768,8
2769,10
2770,10
2771,0
2772,10
2773,10
2774,10
2775,8
2776,8
2777,8
2778,24
2779,0
2780,0
2781,10
2782,10
2783,10
2784,0
2785,8
2786,0
2787,42
2788,10
2789,10
2790,10
2791,0
2792,10
2793,10
2794,27
2795,0
2796,18
2797,28
2798,10
2799,10
2800,10
2801,10
2802,10
2803,18
2804,28
2805,28
2806,35
2807,37
2808,18
2809,27
2810,10
2811,10
2812,0
2813,10
2814,10
2815,38
2816,10
2817,37
2818,44
2819,44
2820,10
2821,10
2822,27
2823,24
2824,15
2825,15
2826,27
2827,27
2828,27
2829,27
2830,28
2831,37
2832,27
2833,37
2834,0
2835,0
2836,37
2837,0
2838,37
2839,0
2840,27
2841,27
2842,27
2843,27
2844,27
2845,27
2846,27
2847,27
2848,27
2849,27
2850,27
2851,27
2852,0
2853,42
2854,37
2855,37
2856,27
2857,27
2858,27
2859,27
2860,27
2861,27
2862,27
2863,27
2864,27
2865,27
2866,27
2867,27
2868,27
2869,27
2870,27
2871,0
2872,0
2873,27
2874,27
2875,0
2876,27
2877,27
2878,37
2879,27
2880,27
2881,0
2882,39
2883,27
2884,27
2885,27
2886,27
2887,0
2888,27
2889,27
2890,27
2891,27
2892,27
2893,27
2894,27
2895,27
2896,0
2897,37
2898,27
2899,27
2900,28
2901,15
2902,0
2903,15
2904,27
2905,0
2906,27
2907,27
2908,27
2909,27
2910,27
2911,0
2912,27
2913,0
2914,27
2915,27
2916,27
2917,0
2918,37
2919,0
2920,27
2921,8
2922,0
2923,0
2924,0
2925,27
2926,27
2927,0
2928,27
2929,0
2930,27
2931,27
2932,27
2933,37
2934,15
2935,27
2936,27
2937,0
2938,27
2939,27
2940,27
2941,37
2942,37
2943,37
2944,28
2945,27
2946,0
2947,27
2948,27
2949,27
2950,27
2951,37
2952,0
2953,8
2954,27
2955,15
2956,27
2957,37
2958,27
2959,27
2960,27
2961,27
2962,27
2963,28
2964,27
2965,27
2966,27
2967,27
2968,27
2969,28
2970,28
2971,28
2972,8
2973,27
2974,28
2975,27
2976,27
2977,27
2978,0
2979,27
2980,27
2981,18
2982,27
2983,27
2984,44
2985,44
2986,27
2987,27
2988,27
2989,24
2990,37
2991,15
2992,27
2993,27
2994,27
2995,27
2996,28
2997,37
