inds,id,to_class,color,mean_visit,group_mean_visit
56,1706716,sens-AN,#018700,,
57,1715990,sens-AN,#018700,,
58,1805406,unk,#acaac8,,4.743255686028724
59,1805418,unk,#acaac8,4.483870967741935,4.743255686028724
60,1805669,unk,#acaac8,4.964285714285714,4.743255686028724
61,1856512,sens-photoRh6,#3b6d01,,
62,1868538,unk,#acaac8,5.0,4.743255686028724
63,1924051,O_dSEZ,#b1826d,,4.507370430969475
64,1961182,unk,#acaac8,5.0,4.743255686028724
65,2142817,unk,#acaac8,4.567901234567901,4.743255686028724
66,2200028,sens-photoRh6,#3b6d01,,
67,2204467,LON,#97bca8,,
68,2206279,sens-photoRh6,#3b6d01,,
69,2209091,sens-photoRh5,#54823b,,
70,2215247,sens-photoRh6,#3b6d01,,
71,2215447,sens-photoRh6,#3b6d01,,
72,2215622,sens-photoRh6,#3b6d01,,
73,2216131,sens-photoRh6,#3b6d01,,
74,2216187,sens-photoRh5,#54823b,,
75,2216445,sens-photoRh6,#3b6d01,,
76,2260755,O_RG,#916e56,2.4347826086956523,3.8308525162821505
77,2283495,O_RG-IPC,#916e56,4.339712918660287,4.310675047740276
78,2284021,sens-AN,#018700,,
79,2340336,sens-AN,#018700,,
80,2355126,O_RG-IPC,#916e56,4.410169491525424,4.310675047740276
81,2357110,O_RG-IPC,#916e56,4.582089552238806,4.310675047740276
82,2369444,LHN;CN,#959167,4.3056092843326885,4.873494245022915
83,2379529,unk,#acaac8,5.0,4.743255686028724
84,2379544,unk,#acaac8,,4.743255686028724
85,2391092,motor-mPaN,#000000,,
86,2438653,unk,#acaac8,5.0,4.743255686028724
87,2439067,LHN,#d4e29e,4.909090909090909,4.730952827125019
88,2439134,LHN,#d4e29e,3.5483870967741935,4.730952827125019
89,2439150,unk,#acaac8,4.666666666666667,4.743255686028724
90,2456826,sens-AN,#018700,,
91,2495308,sens-PaN,#67aa00,,
92,2504517,unk,#acaac8,4.7727272727272725,4.743255686028724
93,2505266,unk,#acaac8,4.991228070175438,4.743255686028724
94,2506050,MBIN-DAN,#db7e01,4.224009900990099,4.373033860710283
95,2512602,LON,#97bca8,,
96,2532841,sens-photoRh6,#3b6d01,,
97,2544902,sens-photoRh6,#3b6d01,,
98,2552701,sens-photoRh5,#54823b,,
99,2557644,unk,#acaac8,,4.743255686028724
100,2568465,mPN-multi,#05acc6,4.125,4.625473441920811
101,2568522,unk,#acaac8,,4.743255686028724
102,2571761,sens-ORN,#00753f,,
103,2582391,sens-ORN,#00753f,,
104,2584838,sens-ORN,#00753f,,
105,2597151,unk,#acaac8,4.035381750465549,4.743255686028724
106,2608843,sens-ORN,#00753f,,
107,2610744,sens-AN,#018700,,
108,2611805,sens-ORN,#00753f,,
109,2612527,mPN-multi,#05acc6,,4.625473441920811
110,2628785,unk,#acaac8,5.0,4.743255686028724
111,2648254,O_dSEZ,#b1826d,4.85,4.507370430969475
112,2650887,CN2,#acaa59,4.923512747875354,4.74990820760633
113,2652641,unk,#acaac8,,4.743255686028724
114,2655798,unk,#acaac8,4.388888888888889,4.743255686028724
115,2659386,O_RG,#916e56,4.294915254237288,3.8308525162821505
116,2659504,unk,#acaac8,5.0,4.743255686028724
117,2663649,O_dUnk,#a55949,5.0,4.841983316949639
118,2667061,FFN,#ba6efd,4.9375,4.43111862327217
119,2667980,unk,#acaac8,4.861111111111111,4.743255686028724
120,2669331,LHN2,#ebffd4,4.8108108108108105,4.755628976426828
121,2669844,O_dVNC,#ff9070,4.9,4.710232164799635
122,2670619,O_dVNC,#ff9070,,4.710232164799635
123,2772093,unk,#acaac8,,4.743255686028724
124,2775707,LON,#97bca8,,
125,2775943,LON,#97bca8,,
126,2776773,LHN,#d4e29e,5.0,4.730952827125019
127,2797480,LHN2,#ebffd4,4.8765432098765435,4.755628976426828
128,2846555,unk,#acaac8,,4.743255686028724
129,2852273,O_RG-IPC,#916e56,4.596958174904943,4.310675047740276
130,2854715,LHN2,#ebffd4,4.818181818181818,4.755628976426828
131,2878185,unk,#acaac8,,4.743255686028724
132,2881070,unk,#acaac8,,4.743255686028724
133,2885630,unk,#acaac8,,4.743255686028724
134,2910892,unk,#acaac8,,4.743255686028724
135,2911847,unk,#acaac8,,4.743255686028724
136,2914206,LHN,#d4e29e,5.0,4.730952827125019
137,2920061,unk,#acaac8,4.866666666666666,4.743255686028724
138,2920554,unk,#acaac8,4.894736842105263,4.743255686028724
139,2921933,LHN,#d4e29e,5.0,4.730952827125019
140,2932028,LHN,#d4e29e,3.8,4.730952827125019
141,2935173,LHN,#d4e29e,5.0,4.730952827125019
142,2935198,LHN2,#ebffd4,4.581081081081081,4.755628976426828
143,2963280,LHN,#d4e29e,4.848484848484849,4.730952827125019
144,2964760,unk,#acaac8,4.171052631578948,4.743255686028724
145,2966602,LHN;CN,#959167,4.561151079136691,4.873494245022915
146,2979486,LHN,#d4e29e,4.7727272727272725,4.730952827125019
147,2979675,unk,#acaac8,5.0,4.743255686028724
148,2988292,LHN2,#ebffd4,4.714285714285714,4.755628976426828
149,3002410,tPN,#59b5df,,4.875
150,3009700,O_dVNC,#ff9070,5.0,4.710232164799635
151,3010486,LHN2,#ebffd4,4.888888888888889,4.755628976426828
152,3021609,unk,#acaac8,4.333333333333333,4.743255686028724
153,3027876,unk,#acaac8,4.645746164574616,4.743255686028724
154,3032520,sens-MN,#366962,,
155,3036249,sens-MN,#366962,,
156,3043970,unk,#acaac8,5.0,4.743255686028724
157,3044500,O_dSEZ,#b1826d,4.3584070796460175,4.507370430969475
158,3046503,O_RG-IPC,#916e56,4.292763157894737,4.310675047740276
159,3048606,O_dVNC,#ff9070,5.0,4.710232164799635
160,3050645,sens-MN,#366962,,
161,3054101,sens-MN,#366962,,
162,3058132,unk,#acaac8,,4.743255686028724
163,3060480,unk,#acaac8,5.0,4.743255686028724
164,3061422,unk,#acaac8,4.898550724637682,4.743255686028724
165,3071301,sens-MN,#366962,,
166,3122533,unk,#acaac8,,4.743255686028724
167,3123905,sens-MN,#366962,,
168,3149791,unk,#acaac8,4.654135338345864,4.743255686028724
169,3157405,CN,#8c7700,3.6824034334763946,4.6994591771243215
170,3158085,unk,#acaac8,4.557422969187675,4.743255686028724
171,3158123,LHN,#d4e29e,4.346153846153846,4.730952827125019
172,3158543,sens-ORN,#00753f,,
173,3166745,unk,#acaac8,,4.743255686028724
174,3166836,unk,#acaac8,,4.743255686028724
175,3167039,unk,#acaac8,5.0,4.743255686028724
176,3180681,unk,#acaac8,,4.743255686028724
177,3182103,unk,#acaac8,,4.743255686028724
178,3192952,sens-AN,#018700,,
179,3199456,sens-MN,#366962,,
180,3232277,CN,#8c7700,5.0,4.6994591771243215
181,3232808,unk,#acaac8,4.833333333333333,4.743255686028724
182,3234817,APL,#ff6200,4.677740863787376,4.774205304872902
183,3235409,unk,#acaac8,4.888888888888889,4.743255686028724
184,3251140,unk,#acaac8,,4.743255686028724
185,3272218,unk,#acaac8,4.967741935483871,4.743255686028724
186,3276003,unk,#acaac8,4.501176470588235,4.743255686028724
187,3281684,O_RG-IPC,#916e56,4.265384615384615,4.310675047740276
188,3299214,MBON,#f9eb4d,4.212651413189771,4.718035375532411
189,3340561,motor-mAN,#000000,,3.9042642897566493
190,3347708,KC-1claw,#ff3464,3.309090909090909,4.8013002347092755
191,3347834,KC-3claw,#ac1a13,4.90566037735849,4.883925356604905
192,3410499,sens-ORN,#00753f,,
193,3410506,sens-ORN,#00753f,,
194,3414508,unk,#acaac8,4.241554054054054,4.743255686028724
195,3420915,FFN,#ba6efd,3.3076923076923075,4.43111862327217
196,3436420,unk,#acaac8,3.198148148148148,4.743255686028724
197,3450442,mPN-olfac,#05b3aa,5.0,4.406666666666667
198,3450751,LHN2,#ebffd4,,4.755628976426828
199,3464773,sens-ORN,#00753f,,
200,3465659,sens-ORN,#00753f,,
201,3486381,uPN,#72b8ff,,4.9035087719298245
202,3486867,O_dSEZ,#b1826d,3.5,4.507370430969475
203,3486950,unk,#acaac8,5.0,4.743255686028724
204,3487306,sens-thermo,#49a150,,
205,3497901,KC-4claw,#da015d,4.828125,4.822581617948148
206,3498479,unk,#acaac8,4.146774193548387,4.743255686028724
207,3511996,sens-ORN,#00753f,,
208,3522293,KC-5claw,#ff3628,4.9,4.8670756565584155
209,3538129,mPN-olfac,#05b3aa,4.0,4.406666666666667
210,3539170,unk,#acaac8,4.0,4.743255686028724
211,3543931,unk,#acaac8,,4.743255686028724
212,3547397,sens-ORN,#00753f,,
213,3556191,sens-AN,#018700,,
214,3561724,O_RG-IPC,#916e56,4.476394849785407,4.310675047740276
215,3586984,sens-AN,#018700,,
216,3587612,KC-3claw,#ac1a13,4.918367346938775,4.883925356604905
217,3592997,sens-ORN,#00753f,,
218,3595837,O_dVNC,#ff9070,3.342412451361868,4.710232164799635
219,3598000,O_dVNC,#ff9070,4.074626865671642,4.710232164799635
220,3608397,sens-thermo,#49a150,,
221,3609202,sens-thermo,#49a150,,
222,3620633,O_dVNC,#ff9070,4.348675034867504,4.710232164799635
223,3622234,FFN,#ba6efd,3.1832797427652735,4.43111862327217
224,3639968,sens-thermo,#49a150,,
225,3650006,unk,#acaac8,5.0,4.743255686028724
226,3650600,sens-thermo,#49a150,,
227,3652587,sens-AN,#018700,,
228,3664102,KC-4claw,#da015d,4.0,4.822581617948148
229,3690921,tPN,#59b5df,,4.875
230,3694515,sens-ORN,#00753f,,
231,3707204,LHN2,#ebffd4,4.523809523809524,4.755628976426828
232,3708875,sens-ORN,#00753f,,
233,3712893,mPN-olfac,#05b3aa,4.266666666666667,4.406666666666667
234,3716797,sens-ORN,#00753f,,
235,3726990,LHN2,#ebffd4,4.254545454545455,4.755628976426828
236,3727004,O_RG,#916e56,3.857142857142857,3.8308525162821505
237,3727026,O_RG,#916e56,4.611111111111111,3.8308525162821505
238,3729496,O_dSEZ,#b1826d,2.1358024691358026,4.507370430969475
239,3729504,unk,#acaac8,3.932515337423313,4.743255686028724
240,3732322,unk,#acaac8,,4.743255686028724
241,3736500,unk,#acaac8,4.769230769230769,4.743255686028724
242,3756659,tPN,#59b5df,,4.875
243,3762317,O_dSEZ,#b1826d,2.4819277108433737,4.507370430969475
244,3762787,O_RG,#916e56,4.060109289617486,3.8308525162821505
245,3764792,O_dVNC,#ff9070,4.684210526315789,4.710232164799635
246,3765728,unk,#acaac8,4.112903225806452,4.743255686028724
247,3765735,LHN2,#ebffd4,4.698412698412699,4.755628976426828
248,3768025,sens-ORN,#00753f,,
249,3771794,sens-ORN,#00753f,,
250,3774568,sens-ORN,#00753f,,
251,3790004,sens-ORN,#00753f,,
252,3793681,unk,#acaac8,4.096525096525096,4.743255686028724
253,3793760,unk,#acaac8,4.1866666666666665,4.743255686028724
254,3794023,LHN,#d4e29e,4.129032258064516,4.730952827125019
255,3795424,sens-vtd,#00a316,1.0,1.0
256,3795498,sens-AN,#018700,,
257,3797420,O_dSEZ,#b1826d,,4.507370430969475
258,3806573,pLN,#00ebed,5.0,4.857142857142857
259,3806652,O_dSEZ,#b1826d,5.0,4.507370430969475
260,3813487,MBIN-OAN,#ffa52f,4.949308755760368,4.67202908176371
261,3813723,sens-ORN,#00753f,,
262,3814175,LHN,#d4e29e,4.875,4.730952827125019
263,3814635,unk,#acaac8,5.0,4.743255686028724
264,3814651,LHN,#d4e29e,4.223684210526316,4.730952827125019
265,3814701,O_dSEZ,#b1826d,3.627906976744186,4.507370430969475
266,3814853,LHN,#d4e29e,4.9655172413793105,4.730952827125019
267,3819157,KC-4claw,#da015d,4.875,4.822581617948148
268,3819171,KC-4claw,#da015d,5.0,4.822581617948148
269,3819859,unk,#acaac8,,4.743255686028724
270,3820148,unk,#acaac8,5.0,4.743255686028724
271,3822523,sens-AN,#018700,,
272,3827211,sens-ORN,#00753f,,
273,3840345,sens-ORN,#00753f,,
274,3844799,unk,#acaac8,5.0,4.743255686028724
275,3844961,unk,#acaac8,,4.743255686028724
276,3848843,unk,#acaac8,,4.743255686028724
277,3862443,unk,#acaac8,,4.743255686028724
278,3865952,sens-ORN,#00753f,,
279,3869488,tPN,#59b5df,4.5,4.875
280,3872653,sens-ORN,#00753f,,
281,3882998,unk,#acaac8,5.0,4.743255686028724
282,3885215,sens-ORN,#00753f,,
283,3886356,MBIN-DAN,#db7e01,4.44,4.373033860710283
284,3890028,MBIN,#ff8734,4.301587301587301,4.661949649539954
285,3893195,sens-ORN,#00753f,,
286,3896629,sens-ORN,#00753f,,
287,3913613,LHN,#d4e29e,5.0,4.730952827125019
288,3913620,CN,#8c7700,4.536363636363636,4.6994591771243215
289,3913629,LHN,#d4e29e,4.9523809523809526,4.730952827125019
290,3915835,sens-vtd,#00a316,1.0,1.0
291,3925724,O_RG-ITP,#916e56,4.7388059701492535,4.466186742313199
292,3926438,O_RG,#916e56,4.0,3.8308525162821505
293,3926669,O_RG,#916e56,4.051282051282051,3.8308525162821505
294,3926904,O_RG-ITP,#916e56,4.679611650485437,4.466186742313199
295,3928522,O_RG,#916e56,4.258241758241758,3.8308525162821505
296,3928574,O_RG-CA-LP,#916e56,4.714285714285714,4.406397923696939
297,3928652,O_RG-CA-LP,#916e56,4.4,4.406397923696939
298,3930411,LHN2,#ebffd4,4.75,4.755628976426828
299,3931398,unk,#acaac8,3.9555006180469716,4.743255686028724
300,3932136,LHN,#d4e29e,4.428571428571429,4.730952827125019
301,3944330,O_dSEZ,#b1826d,3.7665505226480835,4.507370430969475
302,3944626,O_dSEZ,#b1826d,3.9565217391304346,4.507370430969475
303,3945136,unk,#acaac8,3.8579545454545454,4.743255686028724
304,3945225,unk,#acaac8,4.002347417840376,4.743255686028724
305,3945232,FFN,#ba6efd,2.4782608695652173,4.43111862327217
306,3945246,FB2N,#ff28fd,4.449728260869565,4.469968816013925
307,3945394,unk,#acaac8,3.117224880382775,4.743255686028724
308,3945454,FFN,#ba6efd,2.256140350877193,4.43111862327217
309,3945756,unk,#acaac8,4.568862275449102,4.743255686028724
310,3946166,O_dVNC,#ff9070,3.873684210526316,4.710232164799635
311,3946364,LHN2,#ebffd4,4.7625,4.755628976426828
312,3946432,LHN,#d4e29e,5.0,4.730952827125019
313,3946569,LHN,#d4e29e,5.0,4.730952827125019
314,3954014,sens-ORN,#00753f,,
315,3958234,sens-ORN,#00753f,,
316,3963891,sens-ORN,#00753f,,
317,3966683,sens-AN,#018700,,
318,3979181,O_dVNC;CN,#ff9070,4.669211195928753,4.6389534240513335
319,3980315,sens-ORN,#00753f,,
320,3985829,sens-AN,#018700,,
321,3991518,tPN,#59b5df,,4.875
322,4017089,sens-AN,#018700,,
323,4017464,CX,#ffb500,4.825503355704698,4.820129541231844
324,4022539,MBON,#f9eb4d,4.755131964809384,4.718035375532411
325,4023881,sens-AN,#018700,,
326,4044654,sens-AN,#018700,,
327,4067286,CN,#8c7700,5.0,4.6994591771243215
328,4073353,sens-ORN,#00753f,,
329,4076389,sens-ORN,#00753f,,
330,4096703,sens-AN,#018700,,
331,4097554,sens-AN,#018700,,
332,4099900,LHN,#d4e29e,3.4301075268817205,4.730952827125019
333,4101295,LHN,#d4e29e,4.9411764705882355,4.730952827125019
334,4101621,LHN,#d4e29e,4.689655172413793,4.730952827125019
335,4102413,LHN,#d4e29e,4.888888888888889,4.730952827125019
336,4103336,FB2N,#ff28fd,4.329861111111111,4.469968816013925
337,4108016,tPN,#59b5df,5.0,4.875
338,4108720,LHN,#d4e29e,3.4375,4.730952827125019
339,4110483,O_dVNC,#ff9070,5.0,4.710232164799635
340,4114133,FB2N,#ff28fd,4.642857142857143,4.469968816013925
341,4116174,O_dSEZ,#b1826d,5.0,4.507370430969475
342,4117305,KC-1claw,#ff3464,5.0,4.8013002347092755
343,4119387,mPN-olfac,#05b3aa,4.0,4.406666666666667
344,4127096,unk,#acaac8,4.956521739130435,4.743255686028724
345,4127707,LHN,#d4e29e,4.25,4.730952827125019
346,4127926,unk,#acaac8,4.714285714285714,4.743255686028724
347,4127938,unk,#acaac8,,4.743255686028724
348,4127944,unk,#acaac8,4.666666666666667,4.743255686028724
349,4128002,LHN2,#ebffd4,,4.755628976426828
350,4130960,unk,#acaac8,,4.743255686028724
351,4134539,KC-3claw,#ac1a13,5.0,4.883925356604905
352,4142619,CX,#ffb500,4.853754940711463,4.820129541231844
353,4144377,FBN,#c144bc,4.79047619047619,4.682099410315387
354,4152020,LHN2,#ebffd4,3.75,4.755628976426828
355,4152272,FB2N,#ff28fd,4.768115942028985,4.469968816013925
356,4154421,tPN,#59b5df,,4.875
357,4173633,CX,#ffb500,4.976744186046512,4.820129541231844
358,4180774,FBN,#c144bc,4.824324324324325,4.682099410315387
359,4185530,CX,#ffb500,4.966666666666667,4.820129541231844
360,4188290,O_RG;O_dVNC,#ff9070,4.283185840707965,4.421354825115888
361,4188325,CN2,#acaa59,4.8,4.74990820760633
362,4190567,FBN,#c144bc,4.985714285714286,4.682099410315387
363,4195012,MBON,#f9eb4d,4.670212765957447,4.718035375532411
364,4199033,FAN,#b500ff,4.669333333333333,4.58047323725031
365,4201020,FFN,#ba6efd,4.586206896551724,4.43111862327217
366,4201555,FB2N,#ff28fd,5.0,4.469968816013925
367,4214582,CN,#8c7700,4.678423236514523,4.6994591771243215
368,4215611,O_dSEZ,#b1826d,4.426229508196721,4.507370430969475
369,4227304,KC-1claw,#ff3464,5.0,4.8013002347092755
370,4227544,KC-4claw,#da015d,4.411764705882353,4.822581617948148
371,4227831,CN2,#acaa59,4.896373056994818,4.74990820760633
372,4227880,unk,#acaac8,4.670886075949367,4.743255686028724
373,4228105,unk,#acaac8,4.914893617021277,4.743255686028724
374,4228119,unk,#acaac8,4.873873873873874,4.743255686028724
375,4229950,KC-2claw,#ae083f,4.857142857142857,4.790874772530174
376,4230061,KC-1claw,#ff3464,4.864864864864865,4.8013002347092755
377,4230739,KC-1claw,#ff3464,4.95,4.8013002347092755
378,4230749,MBON,#f9eb4d,4.597560975609756,4.718035375532411
379,4234009,MBON,#f9eb4d,4.538461538461538,4.718035375532411
380,4234016,FFN,#ba6efd,5.0,4.43111862327217
381,4234559,CN2,#acaa59,4.647279549718574,4.74990820760633
382,4235139,MBIN,#ff8734,4.74083129584352,4.661949649539954
383,4241192,KC-1claw,#ff3464,4.9523809523809526,4.8013002347092755
384,4241237,MBON,#f9eb4d,4.791666666666667,4.718035375532411
385,4247099,cLN,#59e2ff,4.0,4.0
386,4260935,tPN,#59b5df,5.0,4.875
387,4274518,CN2,#acaa59,4.8671875,4.74990820760633
388,4279887,LHN,#d4e29e,5.0,4.730952827125019
389,4311241,unk,#acaac8,4.761904761904762,4.743255686028724
390,4311586,unk,#acaac8,5.0,4.743255686028724
391,4319395,LHN,#d4e29e,5.0,4.730952827125019
392,4324479,unk,#acaac8,,4.743255686028724
393,4324567,unk,#acaac8,4.838709677419355,4.743255686028724
394,4324898,mPN-olfac,#05b3aa,,4.406666666666667
395,4327684,mPN-multi,#05acc6,4.0,4.625473441920811
396,4337398,FB2N,#ff28fd,4.788617886178862,4.469968816013925
397,4338596,sens-MN,#366962,,
398,4346154,unk,#acaac8,4.910714285714286,4.743255686028724
399,4354933,uPN,#72b8ff,,4.9035087719298245
400,4363883,sens-vtd,#00a316,1.0,1.0
401,4379508,LHN,#d4e29e,3.462686567164179,4.730952827125019
402,4379603,LHN2,#ebffd4,5.0,4.755628976426828
403,4381129,MBIN,#ff8734,4.736677115987461,4.661949649539954
404,4381377,MBIN-DAN,#db7e01,4.3213399503722085,4.373033860710283
405,4390116,CX,#ffb500,4.869565217391305,4.820129541231844
406,4391317,LHN,#d4e29e,5.0,4.730952827125019
407,4391978,mPN-multi,#05acc6,,4.625473441920811
408,4393026,LHN,#d4e29e,4.0,4.730952827125019
409,4393049,unk,#acaac8,,4.743255686028724
410,4393350,unk,#acaac8,5.0,4.743255686028724
411,4398543,LHN,#d4e29e,4.833333333333333,4.730952827125019
412,4400767,O_RG,#916e56,3.786764705882353,3.8308525162821505
413,4401350,MBON,#f9eb4d,4.873809523809523,4.718035375532411
414,4408362,unk,#acaac8,4.4222222222222225,4.743255686028724
415,4408369,unk,#acaac8,4.5777777777777775,4.743255686028724
416,4408397,FAN,#b500ff,4.53927813163482,4.58047323725031
417,4409374,CN2,#acaa59,4.6353591160221,4.74990820760633
418,4411505,KC-2claw,#ae083f,5.0,4.790874772530174
419,4411542,CN,#8c7700,4.8081841432225065,4.6994591771243215
420,4411688,FB2N,#ff28fd,4.231651376146789,4.469968816013925
421,4412036,KC-1claw,#ff3464,,4.8013002347092755
422,4412315,KC-1claw,#ff3464,,4.8013002347092755
423,4414163,MBIN-DAN,#db7e01,3.7240204429301533,4.373033860710283
424,4414184,MBIN-DAN,#db7e01,3.3980582524271843,4.373033860710283
425,4414426,KC-4claw,#da015d,4.794117647058823,4.822581617948148
426,4415241,KC-2claw,#ae083f,4.714285714285714,4.790874772530174
427,4422289,LHN,#d4e29e,4.818181818181818,4.730952827125019
428,4433197,CX,#ffb500,4.909090909090909,4.820129541231844
429,4433960,CN,#8c7700,4.796875,4.6994591771243215
430,4444354,KC-1claw,#ff3464,4.846153846153846,4.8013002347092755
431,4453485,O_RG-IPC,#916e56,4.291338582677166,4.310675047740276
432,4473922,CN,#8c7700,4.745495495495495,4.6994591771243215
433,4493199,uPN,#72b8ff,,4.9035087719298245
434,4506509,O_RG-IPC,#916e56,4.267399267399267,4.310675047740276
435,4507955,FFN,#ba6efd,5.0,4.43111862327217
436,4514494,FAN,#b500ff,4.756521739130434,4.58047323725031
437,4515496,unk,#acaac8,4.589041095890411,4.743255686028724
438,4518546,KC-1claw,#ff3464,4.5,4.8013002347092755
439,4523584,O_RG,#916e56,4.069536423841059,3.8308525162821505
440,4523803,O_RG,#916e56,4.216216216216216,3.8308525162821505
441,4541081,O_dSEZ,#b1826d,,4.507370430969475
442,4570270,LHN,#d4e29e,5.0,4.730952827125019
443,4575178,unk,#acaac8,4.86,4.743255686028724
444,4591713,unk,#acaac8,4.96875,4.743255686028724
445,4598109,MBON,#f9eb4d,4.645618556701031,4.718035375532411
446,4598363,MBON,#f9eb4d,4.872865275142315,4.718035375532411
447,4607160,LHN,#d4e29e,5.0,4.730952827125019
448,4617479,FBN,#c144bc,4.449251247920133,4.682099410315387
449,4620453,unk,#acaac8,4.0,4.743255686028724
450,4635057,LHN,#d4e29e,5.0,4.730952827125019
451,4636432,LHN,#d4e29e,4.0,4.730952827125019
452,4637677,unk,#acaac8,5.0,4.743255686028724
453,4651929,uPN,#72b8ff,5.0,4.9035087719298245
454,4664256,unk,#acaac8,4.888888888888889,4.743255686028724
455,4665186,LHN,#d4e29e,5.0,4.730952827125019
456,4665627,FFN,#ba6efd,4.764705882352941,4.43111862327217
457,4679139,mPN-multi,#05acc6,4.2,4.625473441920811
458,4680995,LHN,#d4e29e,5.0,4.730952827125019
459,4700078,mPN-olfac,#05b3aa,5.0,4.406666666666667
460,4700182,unk,#acaac8,4.491124260355029,4.743255686028724
461,4721087,unk,#acaac8,4.792207792207792,4.743255686028724
462,4721538,LHN;CN,#959167,5.0,4.873494245022915
463,4749004,unk,#acaac8,4.602739726027397,4.743255686028724
464,4778745,LHN,#d4e29e,5.0,4.730952827125019
465,4780707,LHN,#d4e29e,5.0,4.730952827125019
466,4785242,LHN2,#ebffd4,3.5161290322580645,4.755628976426828
467,4812481,unk,#acaac8,4.962962962962963,4.743255686028724
468,4847079,unk,#acaac8,4.966101694915254,4.743255686028724
469,4849988,CN2,#acaa59,4.920245398773006,4.74990820760633
470,4876704,unk,#acaac8,,4.743255686028724
471,4876839,unk,#acaac8,4.717391304347826,4.743255686028724
472,4884579,MBIN-DAN,#db7e01,4.505305039787799,4.373033860710283
473,4901087,unk,#acaac8,3.801302931596091,4.743255686028724
474,4917442,CX,#ffb500,4.947916666666667,4.820129541231844
475,4919895,KC,#d60000,4.903225806451613,4.934905064693371
476,4926999,unk,#acaac8,,4.743255686028724
477,4966994,unk,#acaac8,4.761904761904762,4.743255686028724
478,4982172,KC-4claw,#da015d,4.722222222222222,4.822581617948148
479,4983938,unk,#acaac8,4.25,4.743255686028724
480,4985759,LHN,#d4e29e,,4.730952827125019
481,4991243,unk,#acaac8,,4.743255686028724
482,5010581,O_RG;O_dVNC,#ff9070,4.559523809523809,4.421354825115888
483,5019924,KC-1claw,#ff3464,4.916666666666667,4.8013002347092755
484,5030808,keystone,#009aa0,5.0,5.0
485,5033480,unk,#acaac8,5.0,4.743255686028724
486,5038920,unk,#acaac8,4.956521739130435,4.743255686028724
487,5051342,KC-1claw,#ff3464,4.9,4.8013002347092755
488,5052370,O_dVNC,#ff9070,4.935323383084577,4.710232164799635
489,5053417,unk,#acaac8,,4.743255686028724
490,5057916,sens-AN,#018700,,
491,5080991,unk,#acaac8,,4.743255686028724
492,5088293,sens-AN,#018700,,
493,5090549,sens-ORN,#00753f,,
494,5091874,FB2N,#ff28fd,4.888888888888889,4.469968816013925
495,5093516,sens-AN,#018700,,
496,5095269,sens-AN,#018700,,
497,5116147,sens-AN,#018700,,
