inds,id,to_class,color,mean_visit,group_mean_visit
216,3587612,KC-3claw,#ac1a13,6.861111111111111,7.044169623206576
217,3592997,sens-ORN,#00753f,,
218,3595837,O_dVNC,#ff9070,5.6938775510204085,7.047627741207333
219,3598000,O_dVNC,#ff9070,7.09375,7.047627741207333
220,3608397,sens-thermo,#49a150,,
221,3609202,sens-thermo,#49a150,,
222,3620633,O_dVNC,#ff9070,4.9,7.047627741207333
223,3622234,FFN,#ba6efd,5.277777777777778,7.086408943535166
224,3639968,sens-thermo,#49a150,,
225,3650006,unk,#acaac8,8.333333333333334,7.758129792299835
226,3650600,sens-thermo,#49a150,,
227,3652587,sens-AN,#018700,,
228,3664102,KC-4claw,#da015d,9.285714285714286,7.151001381295035
229,3690921,tPN,#59b5df,,7.750257678829107
230,3694515,sens-ORN,#00753f,,
231,3707204,LHN2,#ebffd4,8.522388059701493,7.842298499152527
232,3708875,sens-ORN,#00753f,,
233,3712893,mPN-olfac,#05b3aa,8.45945945945946,8.240455565455568
234,3716797,sens-ORN,#00753f,,
235,3726990,LHN2,#ebffd4,8.076923076923077,7.842298499152527
236,3727004,O_RG,#916e56,7.555555555555555,6.22641891590055
237,3727026,O_RG,#916e56,6.333333333333333,6.22641891590055
238,3729496,O_dSEZ,#b1826d,3.4698795180722892,7.0865977736904995
239,3729504,unk,#acaac8,5.453333333333333,7.758129792299835
240,3732322,unk,#acaac8,,7.758129792299835
241,3736500,unk,#acaac8,6.833333333333333,7.758129792299835
242,3756659,tPN,#59b5df,7.666666666666667,7.750257678829107
243,3762317,O_dSEZ,#b1826d,4.9743589743589745,7.0865977736904995
244,3762787,O_RG,#916e56,5.7631578947368425,6.22641891590055
245,3764792,O_dVNC,#ff9070,7.416666666666667,7.047627741207333
246,3765728,unk,#acaac8,7.574712643678161,7.758129792299835
247,3765735,LHN2,#ebffd4,7.608247422680412,7.842298499152527
248,3768025,sens-ORN,#00753f,,
249,3771794,sens-ORN,#00753f,,
250,3774568,sens-ORN,#00753f,,
251,3790004,sens-ORN,#00753f,,
252,3793681,unk,#acaac8,6.2272727272727275,7.758129792299835
253,3793760,unk,#acaac8,4.75,7.758129792299835
254,3794023,LHN,#d4e29e,8.652777777777779,8.246242880406804
255,3795424,sens-vtd,#00a316,1.0,1.0
256,3795498,sens-AN,#018700,,
257,3797420,O_dSEZ,#b1826d,,7.0865977736904995
258,3806573,pLN,#00ebed,7.625,7.7916038210155865
259,3806652,O_dSEZ,#b1826d,8.0,7.0865977736904995
260,3813487,MBIN-OAN,#ffa52f,6.373493975903615,5.737507252306021
261,3813723,sens-ORN,#00753f,,
262,3814175,LHN,#d4e29e,7.98876404494382,8.246242880406804
263,3814635,unk,#acaac8,8.74074074074074,7.758129792299835
264,3814651,LHN,#d4e29e,7.2388059701492535,8.246242880406804
265,3814701,O_dSEZ,#b1826d,8.054794520547945,7.0865977736904995
266,3814853,LHN,#d4e29e,7.677083333333333,8.246242880406804
267,3819157,KC-4claw,#da015d,7.46875,7.151001381295035
268,3819171,KC-4claw,#da015d,6.705882352941177,7.151001381295035
269,3819859,unk,#acaac8,8.958333333333334,7.758129792299835
270,3820148,unk,#acaac8,8.342857142857143,7.758129792299835
271,3822523,sens-AN,#018700,,
272,3827211,sens-ORN,#00753f,,
273,3840345,sens-ORN,#00753f,,
274,3844799,unk,#acaac8,8.043478260869565,7.758129792299835
275,3844961,unk,#acaac8,,7.758129792299835
276,3848843,unk,#acaac8,10.0,7.758129792299835
277,3862443,unk,#acaac8,9.380952380952381,7.758129792299835
278,3865952,sens-ORN,#00753f,,
279,3869488,tPN,#59b5df,8.428571428571429,7.750257678829107
280,3872653,sens-ORN,#00753f,,
281,3882998,unk,#acaac8,8.375,7.758129792299835
282,3885215,sens-ORN,#00753f,,
283,3886356,MBIN-DAN,#db7e01,4.99,5.129478281827557
284,3890028,MBIN,#ff8734,4.64,6.513672975383957
285,3893195,sens-ORN,#00753f,,
286,3896629,sens-ORN,#00753f,,
287,3913613,LHN,#d4e29e,7.954545454545454,8.246242880406804
288,3913620,CN,#8c7700,5.5,6.139184183214305
289,3913629,LHN,#d4e29e,8.075268817204302,8.246242880406804
290,3915835,sens-vtd,#00a316,1.0,1.0
291,3925724,O_RG-ITP,#916e56,6.808510638297872,6.6659353224251205
292,3926438,O_RG,#916e56,7.05,6.22641891590055
293,3926669,O_RG,#916e56,7.5625,6.22641891590055
294,3926904,O_RG-ITP,#916e56,6.783783783783784,6.6659353224251205
295,3928522,O_RG,#916e56,6.861702127659575,6.22641891590055
296,3928574,O_RG-CA-LP,#916e56,8.457627118644067,7.949348667935283
297,3928652,O_RG-CA-LP,#916e56,8.602941176470589,7.949348667935283
298,3930411,LHN2,#ebffd4,8.73076923076923,7.842298499152527
299,3931398,unk,#acaac8,4.45,7.758129792299835
300,3932136,LHN,#d4e29e,8.337078651685394,8.246242880406804
301,3944330,O_dSEZ,#b1826d,5.5,7.0865977736904995
302,3944626,O_dSEZ,#b1826d,4.82,7.0865977736904995
303,3945136,unk,#acaac8,6.72289156626506,7.758129792299835
304,3945225,unk,#acaac8,5.574468085106383,7.758129792299835
305,3945232,FFN,#ba6efd,3.9420289855072466,7.086408943535166
306,3945246,FB2N,#ff28fd,4.88,6.042985492724538
307,3945394,unk,#acaac8,5.075949367088608,7.758129792299835
308,3945454,FFN,#ba6efd,3.418918918918919,7.086408943535166
309,3945756,unk,#acaac8,6.04,7.758129792299835
310,3946166,O_dVNC,#ff9070,4.85,7.047627741207333
311,3946364,LHN2,#ebffd4,7.809523809523809,7.842298499152527
312,3946432,LHN,#d4e29e,8.205882352941176,8.246242880406804
313,3946569,LHN,#d4e29e,8.557377049180328,8.246242880406804
314,3954014,sens-ORN,#00753f,,
315,3958234,sens-ORN,#00753f,,
316,3963891,sens-ORN,#00753f,,
317,3966683,sens-AN,#018700,,
318,3979181,O_dVNC;CN,#ff9070,5.85,5.755
319,3980315,sens-ORN,#00753f,,
320,3985829,sens-AN,#018700,,
321,3991518,tPN,#59b5df,,7.750257678829107
322,4017089,sens-AN,#018700,,
323,4017464,CX,#ffb500,6.336734693877551,6.5568154105170775
324,4022539,MBON,#f9eb4d,5.05,6.02012535575746
325,4023881,sens-AN,#018700,,
326,4044654,sens-AN,#018700,,
327,4067286,CN,#8c7700,7.73469387755102,6.139184183214305
328,4073353,sens-ORN,#00753f,,
329,4076389,sens-ORN,#00753f,,
330,4096703,sens-AN,#018700,,
331,4097554,sens-AN,#018700,,
332,4099900,LHN,#d4e29e,8.068965517241379,8.246242880406804
333,4101295,LHN,#d4e29e,8.469696969696969,8.246242880406804
334,4101621,LHN,#d4e29e,7.987804878048781,8.246242880406804
335,4102413,LHN,#d4e29e,8.37037037037037,8.246242880406804
336,4103336,FB2N,#ff28fd,5.47,6.042985492724538
337,4108016,tPN,#59b5df,6.833333333333333,7.750257678829107
338,4108720,LHN,#d4e29e,8.584905660377359,8.246242880406804
339,4110483,O_dVNC,#ff9070,7.5,7.047627741207333
340,4114133,FB2N,#ff28fd,7.925531914893617,6.042985492724538
341,4116174,O_dSEZ,#b1826d,7.842105263157895,7.0865977736904995
342,4117305,KC-1claw,#ff3464,6.666666666666667,7.041051895563636
343,4119387,mPN-olfac,#05b3aa,8.333333333333334,8.240455565455568
344,4127096,unk,#acaac8,8.073170731707316,7.758129792299835
345,4127707,LHN,#d4e29e,9.166666666666666,8.246242880406804
346,4127926,unk,#acaac8,8.574074074074074,7.758129792299835
347,4127938,unk,#acaac8,9.222222222222221,7.758129792299835
348,4127944,unk,#acaac8,9.157894736842104,7.758129792299835
349,4128002,LHN2,#ebffd4,8.38888888888889,7.842298499152527
350,4130960,unk,#acaac8,9.058823529411764,7.758129792299835
351,4134539,KC-3claw,#ac1a13,8.5,7.044169623206576
352,4142619,CX,#ffb500,6.010869565217392,6.5568154105170775
353,4144377,FBN,#c144bc,5.91,6.004275036266534
354,4152020,LHN2,#ebffd4,8.773584905660377,7.842298499152527
355,4152272,FB2N,#ff28fd,5.9787234042553195,6.042985492724538
356,4154421,tPN,#59b5df,7.444444444444445,7.750257678829107
357,4173633,CX,#ffb500,6.681318681318682,6.5568154105170775
358,4180774,FBN,#c144bc,6.333333333333333,6.004275036266534
359,4185530,CX,#ffb500,6.857142857142857,6.5568154105170775
360,4188290,O_RG;O_dVNC,#ff9070,5.589473684210526,5.906501547987617
361,4188325,CN2,#acaa59,6.170454545454546,5.8381977843897355
362,4190567,FBN,#c144bc,7.109756097560975,6.004275036266534
363,4195012,MBON,#f9eb4d,6.56,6.02012535575746
364,4199033,FAN,#b500ff,5.59,5.586154173312068
365,4201020,FFN,#ba6efd,7.303370786516854,7.086408943535166
366,4201555,FB2N,#ff28fd,7.196428571428571,6.042985492724538
367,4214582,CN,#8c7700,5.555555555555555,6.139184183214305
368,4215611,O_dSEZ,#b1826d,6.827160493827161,7.0865977736904995
369,4227304,KC-1claw,#ff3464,7.947368421052632,7.041051895563636
370,4227544,KC-4claw,#da015d,7.745762711864407,7.151001381295035
371,4227831,CN2,#acaa59,5.888888888888889,5.8381977843897355
372,4227880,unk,#acaac8,7.166666666666667,7.758129792299835
373,4228105,unk,#acaac8,7.341176470588235,7.758129792299835
374,4228119,unk,#acaac8,5.82,7.758129792299835
375,4229950,KC-2claw,#ae083f,8.857142857142858,7.604522608456093
376,4230061,KC-1claw,#ff3464,6.35,7.041051895563636
377,4230739,KC-1claw,#ff3464,7.666666666666667,7.041051895563636
378,4230749,MBON,#f9eb4d,6.91,6.02012535575746
379,4234009,MBON,#f9eb4d,7.373737373737374,6.02012535575746
380,4234016,FFN,#ba6efd,6.901234567901234,7.086408943535166
381,4234559,CN2,#acaa59,5.551020408163265,5.8381977843897355
382,4235139,MBIN,#ff8734,6.112244897959184,6.513672975383957
383,4241192,KC-1claw,#ff3464,6.527777777777778,7.041051895563636
384,4241237,MBON,#f9eb4d,5.66,6.02012535575746
385,4247099,cLN,#59e2ff,8.263157894736842,8.839598997493734
386,4260935,tPN,#59b5df,8.0,7.750257678829107
387,4274518,CN2,#acaa59,6.620689655172414,5.8381977843897355
388,4279887,LHN,#d4e29e,8.238805970149254,8.246242880406804
389,4311241,unk,#acaac8,5.986666666666666,7.758129792299835
390,4311586,unk,#acaac8,8.245283018867925,7.758129792299835
391,4319395,LHN,#d4e29e,8.933333333333334,8.246242880406804
392,4324479,unk,#acaac8,7.6923076923076925,7.758129792299835
393,4324567,unk,#acaac8,6.5625,7.758129792299835
394,4324898,mPN-olfac,#05b3aa,8.8,8.240455565455568
395,4327684,mPN-multi,#05acc6,8.083333333333334,8.00069367893011
396,4337398,FB2N,#ff28fd,5.989690721649485,6.042985492724538
397,4338596,sens-MN,#366962,,
398,4346154,unk,#acaac8,7.325301204819277,7.758129792299835
399,4354933,uPN,#72b8ff,,8.312860262860264
400,4363883,sens-vtd,#00a316,1.0,1.0
401,4379508,LHN,#d4e29e,7.590909090909091,8.246242880406804
402,4379603,LHN2,#ebffd4,8.825396825396826,7.842298499152527
403,4381129,MBIN,#ff8734,5.95,6.513672975383957
404,4381377,MBIN-DAN,#db7e01,4.65,5.129478281827557
405,4390116,CX,#ffb500,6.4,6.5568154105170775
406,4391317,LHN,#d4e29e,8.594594594594595,8.246242880406804
407,4391978,mPN-multi,#05acc6,8.5,8.00069367893011
408,4393026,LHN,#d4e29e,8.88888888888889,8.246242880406804
409,4393049,unk,#acaac8,8.0,7.758129792299835
410,4393350,unk,#acaac8,9.5,7.758129792299835
411,4398543,LHN,#d4e29e,8.423728813559322,8.246242880406804
412,4400767,O_RG,#916e56,5.8,6.22641891590055
413,4401350,MBON,#f9eb4d,5.77,6.02012535575746
414,4408362,unk,#acaac8,6.795454545454546,7.758129792299835
415,4408369,unk,#acaac8,7.395833333333333,7.758129792299835
416,4408397,FAN,#b500ff,5.25,5.586154173312068
417,4409374,CN2,#acaa59,5.572916666666667,5.8381977843897355
418,4411505,KC-2claw,#ae083f,8.777777777777779,7.604522608456093
419,4411542,CN,#8c7700,5.73,6.139184183214305
420,4411688,FB2N,#ff28fd,4.53,6.042985492724538
421,4412036,KC-1claw,#ff3464,8.0,7.041051895563636
422,4412315,KC-1claw,#ff3464,6.333333333333333,7.041051895563636
423,4414163,MBIN-DAN,#db7e01,4.959595959595959,5.129478281827557
424,4414184,MBIN-DAN,#db7e01,4.316326530612245,5.129478281827557
425,4414426,KC-4claw,#da015d,7.3076923076923075,7.151001381295035
426,4415241,KC-2claw,#ae083f,8.52,7.604522608456093
427,4422289,LHN,#d4e29e,7.957894736842105,8.246242880406804
428,4433197,CX,#ffb500,7.329411764705882,6.5568154105170775
429,4433960,CN,#8c7700,6.807228915662651,6.139184183214305
430,4444354,KC-1claw,#ff3464,7.636363636363637,7.041051895563636
431,4453485,O_RG-IPC,#916e56,5.775280898876405,6.0951743587139315
432,4473922,CN,#8c7700,5.54,6.139184183214305
433,4493199,uPN,#72b8ff,9.5,8.312860262860264
434,4506509,O_RG-IPC,#916e56,6.204545454545454,6.0951743587139315
435,4507955,FFN,#ba6efd,7.0,7.086408943535166
436,4514494,FAN,#b500ff,6.71578947368421,5.586154173312068
437,4515496,unk,#acaac8,7.180722891566265,7.758129792299835
438,4518546,KC-1claw,#ff3464,7.333333333333333,7.041051895563636
439,4523584,O_RG,#916e56,5.8352941176470585,6.22641891590055
440,4523803,O_RG,#916e56,6.291666666666667,6.22641891590055
441,4541081,O_dSEZ,#b1826d,6.0,7.0865977736904995
442,4570270,LHN,#d4e29e,8.516129032258064,8.246242880406804
443,4575178,unk,#acaac8,5.79,7.758129792299835
444,4591713,unk,#acaac8,6.357142857142857,7.758129792299835
445,4598109,MBON,#f9eb4d,4.89,6.02012535575746
446,4598363,MBON,#f9eb4d,5.57,6.02012535575746
447,4607160,LHN,#d4e29e,8.477272727272727,8.246242880406804
448,4617479,FBN,#c144bc,5.08,6.004275036266534
449,4620453,unk,#acaac8,9.208333333333334,7.758129792299835
450,4635057,LHN,#d4e29e,8.58695652173913,8.246242880406804
451,4636432,LHN,#d4e29e,8.612903225806452,8.246242880406804
452,4637677,unk,#acaac8,8.833333333333334,7.758129792299835
453,4651929,uPN,#72b8ff,8.7,8.312860262860264
454,4664256,unk,#acaac8,8.538461538461538,7.758129792299835
455,4665186,LHN,#d4e29e,7.840909090909091,8.246242880406804
456,4665627,FFN,#ba6efd,7.447058823529412,7.086408943535166
457,4679139,mPN-multi,#05acc6,8.25,8.00069367893011
458,4680995,LHN,#d4e29e,8.09375,8.246242880406804
459,4700078,mPN-olfac,#05b3aa,7.9714285714285715,8.240455565455568
460,4700182,unk,#acaac8,6.2631578947368425,7.758129792299835
461,4721087,unk,#acaac8,7.047058823529412,7.758129792299835
462,4721538,LHN;CN,#959167,7.05,7.315131783674466
463,4749004,unk,#acaac8,6.885057471264368,7.758129792299835
464,4778745,LHN,#d4e29e,8.526315789473685,8.246242880406804
465,4780707,LHN,#d4e29e,8.168674698795181,8.246242880406804
466,4785242,LHN2,#ebffd4,8.238095238095237,7.842298499152527
467,4812481,unk,#acaac8,7.136842105263158,7.758129792299835
468,4847079,unk,#acaac8,7.033333333333333,7.758129792299835
469,4849988,CN2,#acaa59,6.346938775510204,5.8381977843897355
470,4876704,unk,#acaac8,,7.758129792299835
471,4876839,unk,#acaac8,6.887755102040816,7.758129792299835
472,4884579,MBIN-DAN,#db7e01,4.84,5.129478281827557
473,4901087,unk,#acaac8,6.10752688172043,7.758129792299835
474,4917442,CX,#ffb500,6.74468085106383,6.5568154105170775
475,4919895,KC,#d60000,6.8125,6.779901009316771
476,4926999,unk,#acaac8,8.857142857142858,7.758129792299835
477,4966994,unk,#acaac8,5.463917525773196,7.758129792299835
478,4982172,KC-4claw,#da015d,7.7368421052631575,7.151001381295035
479,4983938,unk,#acaac8,8.5,7.758129792299835
480,4985759,LHN,#d4e29e,8.585365853658537,8.246242880406804
481,4991243,unk,#acaac8,,7.758129792299835
482,5010581,O_RG;O_dVNC,#ff9070,6.223529411764706,5.906501547987617
483,5019924,KC-1claw,#ff3464,7.166666666666667,7.041051895563636
484,5030808,keystone,#009aa0,7.5,7.455882352941177
485,5033480,unk,#acaac8,8.883720930232558,7.758129792299835
