inds,id,to_class,color,mean_visit,group_mean_visit
57,1715990,sens-AN,#018700,,
58,1805406,unk,#acaac8,5.34375,6.805283533507597
59,1805418,unk,#acaac8,6.8913525498891355,6.805283533507597
60,1805669,unk,#acaac8,6.583617747440273,6.805283533507597
61,1856512,sens-photoRh6,#3b6d01,,
62,1868538,unk,#acaac8,6.256929637526652,6.805283533507597
63,1924051,O_dSEZ,#b1826d,,6.832317467168258
64,1961182,unk,#acaac8,7.118165784832452,6.805283533507597
65,2142817,unk,#acaac8,5.7491785323110625,6.805283533507597
66,2200028,sens-photoRh6,#3b6d01,,
67,2204467,LON,#97bca8,,8.222943722943723
68,2206279,sens-photoRh6,#3b6d01,,
69,2209091,sens-photoRh5,#54823b,,
70,2215247,sens-photoRh6,#3b6d01,,
71,2215447,sens-photoRh6,#3b6d01,,
72,2215622,sens-photoRh6,#3b6d01,,
73,2216131,sens-photoRh6,#3b6d01,,
74,2216187,sens-photoRh5,#54823b,,
75,2216445,sens-photoRh6,#3b6d01,,
76,2260755,O_RG,#916e56,7.617449664429531,6.3762153303745075
77,2283495,O_RG-IPC,#916e56,5.614445574771109,5.79031918503797
78,2284021,sens-AN,#018700,,
79,2340336,sens-AN,#018700,,
80,2355126,O_RG-IPC,#916e56,5.818385650224215,5.79031918503797
81,2357110,O_RG-IPC,#916e56,5.67570385818561,5.79031918503797
82,2369444,LHN;CN,#959167,4.887,5.245226404930028
83,2379529,unk,#acaac8,5.998087954110899,6.805283533507597
84,2379544,unk,#acaac8,6.458333333333333,6.805283533507597
85,2391092,motor-mPaN,#000000,,
86,2438653,unk,#acaac8,7.0660194174757285,6.805283533507597
87,2439067,LHN,#d4e29e,5.5031380753138075,5.377855817739967
88,2439134,LHN,#d4e29e,3.407826982492276,5.377855817739967
89,2439150,unk,#acaac8,6.1348773841961854,6.805283533507597
90,2456826,sens-AN,#018700,,
91,2495308,sens-PaN,#67aa00,,
92,2504517,unk,#acaac8,6.411032028469751,6.805283533507597
93,2505266,unk,#acaac8,6.3530259365994235,6.805283533507597
94,2506050,MBIN-DAN,#db7e01,5.348,5.361489814321447
95,2512602,LON,#97bca8,7.7272727272727275,8.222943722943723
96,2532841,sens-photoRh6,#3b6d01,,
97,2544902,sens-photoRh6,#3b6d01,,
98,2552701,sens-photoRh5,#54823b,,
99,2557644,unk,#acaac8,8.2,6.805283533507597
100,2568465,mPN-multi,#05acc6,6.821192052980132,6.790711125268082
101,2568522,unk,#acaac8,8.279069767441861,6.805283533507597
102,2571761,sens-ORN,#00753f,,
103,2582391,sens-ORN,#00753f,,
104,2584838,sens-ORN,#00753f,,
105,2597151,unk,#acaac8,5.411290322580645,6.805283533507597
106,2608843,sens-ORN,#00753f,,
107,2610744,sens-AN,#018700,,
108,2611805,sens-ORN,#00753f,,
109,2612527,mPN-multi,#05acc6,7.862068965517241,6.790711125268082
110,2628785,unk,#acaac8,6.0902394106813995,6.805283533507597
111,2648254,O_dSEZ,#b1826d,6.831807780320366,6.832317467168258
112,2650887,CN2,#acaa59,5.173694779116466,5.47594384034188
113,2652641,unk,#acaac8,,6.805283533507597
114,2655798,unk,#acaac8,6.894444444444445,6.805283533507597
115,2659386,O_RG,#916e56,6.125778331257783,6.3762153303745075
116,2659504,unk,#acaac8,7.598484848484849,6.805283533507597
117,2663649,O_dUnk,#a55949,7.1402777777777775,6.839968777139865
118,2667061,FFN,#ba6efd,6.148190045248869,6.397348514098287
119,2667980,unk,#acaac8,6.0562414266117965,6.805283533507597
120,2669331,LHN2,#ebffd4,6.104221635883905,6.071797893780228
121,2669844,O_dVNC,#ff9070,6.662460567823344,6.488153250883196
122,2670619,O_dVNC,#ff9070,7.848806366047746,6.488153250883196
123,2772093,unk,#acaac8,8.134146341463415,6.805283533507597
124,2775707,LON,#97bca8,,8.222943722943723
125,2775943,LON,#97bca8,6.666666666666667,8.222943722943723
126,2776773,LHN,#d4e29e,3.702176403207331,5.377855817739967
127,2797480,LHN2,#ebffd4,6.1891566265060245,6.071797893780228
128,2846555,unk,#acaac8,7.860544217687075,6.805283533507597
129,2852273,O_RG-IPC,#916e56,5.741228070175438,5.79031918503797
130,2854715,LHN2,#ebffd4,5.2805247225025225,6.071797893780228
131,2878185,unk,#acaac8,8.31055900621118,6.805283533507597
132,2881070,unk,#acaac8,7.569377990430622,6.805283533507597
133,2885630,unk,#acaac8,8.163636363636364,6.805283533507597
134,2910892,unk,#acaac8,,6.805283533507597
135,2911847,unk,#acaac8,8.02675585284281,6.805283533507597
136,2914206,LHN,#d4e29e,3.276315789473684,5.377855817739967
137,2920061,unk,#acaac8,4.995712754555198,6.805283533507597
138,2920554,unk,#acaac8,4.6545820745216515,6.805283533507597
139,2921933,LHN,#d4e29e,3.6677050882658357,5.377855817739967
140,2932028,LHN,#d4e29e,5.904761904761905,5.377855817739967
141,2935173,LHN,#d4e29e,5.836712913553895,5.377855817739967
142,2935198,LHN2,#ebffd4,4.595188284518828,6.071797893780228
143,2963280,LHN,#d4e29e,5.34375,5.377855817739967
144,2964760,unk,#acaac8,7.09070796460177,6.805283533507597
145,2966602,LHN;CN,#959167,4.909,5.245226404930028
146,2979486,LHN,#d4e29e,6.542857142857143,5.377855817739967
147,2979675,unk,#acaac8,6.617612977983778,6.805283533507597
148,2988292,LHN2,#ebffd4,5.988210075026795,6.071797893780228
149,3002410,tPN,#59b5df,2.0030549898167007,2.006286191582591
150,3009700,O_dVNC,#ff9070,7.0,6.488153250883196
151,3010486,LHN2,#ebffd4,6.404645476772616,6.071797893780228
152,3021609,unk,#acaac8,6.0488301119023395,6.805283533507597
153,3027876,unk,#acaac8,4.91,6.805283533507597
154,3032520,sens-MN,#366962,,
155,3036249,sens-MN,#366962,,
156,3043970,unk,#acaac8,6.872576177285318,6.805283533507597
157,3044500,O_dSEZ,#b1826d,5.283417085427136,6.832317467168258
158,3046503,O_RG-IPC,#916e56,5.852441613588111,5.79031918503797
159,3048606,O_dVNC,#ff9070,6.499210110584518,6.488153250883196
160,3050645,sens-MN,#366962,,
161,3054101,sens-MN,#366962,,
162,3058132,unk,#acaac8,7.859756097560975,6.805283533507597
163,3060480,unk,#acaac8,6.276119402985074,6.805283533507597
164,3061422,unk,#acaac8,6.7467438494934875,6.805283533507597
165,3071301,sens-MN,#366962,,
166,3122533,unk,#acaac8,8.08187134502924,6.805283533507597
167,3123905,sens-MN,#366962,,
168,3149791,unk,#acaac8,6.239606126914661,6.805283533507597
169,3157405,CN,#8c7700,5.868717948717949,5.200270237883228
170,3158085,unk,#acaac8,5.319556451612903,6.805283533507597
171,3158123,LHN,#d4e29e,5.25765575501584,5.377855817739967
172,3158543,sens-ORN,#00753f,,
173,3166745,unk,#acaac8,7.733333333333333,6.805283533507597
174,3166836,unk,#acaac8,7.300220750551876,6.805283533507597
175,3167039,unk,#acaac8,7.327332242225859,6.805283533507597
176,3180681,unk,#acaac8,7.648148148148148,6.805283533507597
177,3182103,unk,#acaac8,7.575063613231552,6.805283533507597
178,3192952,sens-AN,#018700,,
179,3199456,sens-MN,#366962,,
180,3232277,CN,#8c7700,6.616871704745167,5.200270237883228
181,3232808,unk,#acaac8,7.07154213036566,6.805283533507597
182,3234817,APL,#ff6200,4.828657314629258,4.768956423914227
183,3235409,unk,#acaac8,6.326015367727772,6.805283533507597
184,3251140,unk,#acaac8,7.465798045602606,6.805283533507597
185,3272218,unk,#acaac8,6.888888888888889,6.805283533507597
186,3276003,unk,#acaac8,5.105210420841684,6.805283533507597
187,3281684,O_RG-IPC,#916e56,6.013698630136986,5.79031918503797
188,3299214,MBON,#f9eb4d,5.296,4.794238241699074
189,3340561,motor-mAN,#000000,,8.562644962774653
190,3347708,KC-1claw,#ff3464,6.273684210526316,6.574800019912728
191,3347834,KC-3claw,#ac1a13,5.835555555555556,6.034930264324007
192,3410499,sens-ORN,#00753f,,
193,3410506,sens-ORN,#00753f,,
194,3414508,unk,#acaac8,5.67907444668008,6.805283533507597
195,3420915,FFN,#ba6efd,6.847246891651865,6.397348514098287
196,3436420,unk,#acaac8,5.823221757322176,6.805283533507597
197,3450442,mPN-olfac,#05b3aa,6.258064516129032,6.860109730221473
198,3450751,LHN2,#ebffd4,6.578640776699029,6.071797893780228
199,3464773,sens-ORN,#00753f,,
200,3465659,sens-ORN,#00753f,,
201,3486381,uPN,#72b8ff,7.8,7.432281811163681
202,3486867,O_dSEZ,#b1826d,8.096774193548388,6.832317467168258
203,3486950,unk,#acaac8,7.636363636363637,6.805283533507597
204,3487306,sens-thermo,#49a150,1.0,1.0
205,3497901,KC-4claw,#da015d,5.846511627906977,5.9559070787249055
206,3498479,unk,#acaac8,5.705527638190955,6.805283533507597
207,3511996,sens-ORN,#00753f,,
208,3522293,KC-5claw,#ff3628,6.893203883495145,6.234568375396899
209,3538129,mPN-olfac,#05b3aa,7.303030303030303,6.860109730221473
210,3539170,unk,#acaac8,7.149425287356322,6.805283533507597
211,3543931,unk,#acaac8,7.880952380952381,6.805283533507597
212,3547397,sens-ORN,#00753f,,
213,3556191,sens-AN,#018700,,
214,3561724,O_RG-IPC,#916e56,5.84251968503937,5.79031918503797
215,3586984,sens-AN,#018700,,
216,3587612,KC-3claw,#ac1a13,6.45372460496614,6.034930264324007
217,3592997,sens-ORN,#00753f,,
218,3595837,O_dVNC,#ff9070,6.807615230460922,6.488153250883196
219,3598000,O_dVNC,#ff9070,6.535248041775457,6.488153250883196
220,3608397,sens-thermo,#49a150,1.0,1.0
221,3609202,sens-thermo,#49a150,1.0,1.0
222,3620633,O_dVNC,#ff9070,4.899,6.488153250883196
223,3622234,FFN,#ba6efd,6.842398884239889,6.397348514098287
224,3639968,sens-thermo,#49a150,1.0,1.0
225,3650006,unk,#acaac8,7.25,6.805283533507597
226,3650600,sens-thermo,#49a150,1.0,1.0
227,3652587,sens-AN,#018700,,
228,3664102,KC-4claw,#da015d,3.6342015855039635,5.9559070787249055
229,3690921,tPN,#59b5df,2.0,2.006286191582591
230,3694515,sens-ORN,#00753f,,
231,3707204,LHN2,#ebffd4,5.571260306242638,6.071797893780228
232,3708875,sens-ORN,#00753f,,
233,3712893,mPN-olfac,#05b3aa,6.297348484848484,6.860109730221473
234,3716797,sens-ORN,#00753f,,
235,3726990,LHN2,#ebffd4,5.515477792732167,6.071797893780228
236,3727004,O_RG,#916e56,7.156716417910448,6.3762153303745075
237,3727026,O_RG,#916e56,6.466101694915254,6.3762153303745075
238,3729496,O_dSEZ,#b1826d,6.873544093178037,6.832317467168258
239,3729504,unk,#acaac8,6.46100278551532,6.805283533507597
240,3732322,unk,#acaac8,,6.805283533507597
241,3736500,unk,#acaac8,6.932384341637011,6.805283533507597
242,3756659,tPN,#59b5df,2.0,2.006286191582591
243,3762317,O_dSEZ,#b1826d,6.721925133689839,6.832317467168258
244,3762787,O_RG,#916e56,7.245798319327731,6.3762153303745075
245,3764792,O_dVNC,#ff9070,6.184661957618567,6.488153250883196
246,3765728,unk,#acaac8,5.600844772967265,6.805283533507597
247,3765735,LHN2,#ebffd4,5.460992907801418,6.071797893780228
248,3768025,sens-ORN,#00753f,,
249,3771794,sens-ORN,#00753f,,
250,3774568,sens-ORN,#00753f,,
251,3790004,sens-ORN,#00753f,,
252,3793681,unk,#acaac8,6.406113537117904,6.805283533507597
253,3793760,unk,#acaac8,4.893,6.805283533507597
254,3794023,LHN,#d4e29e,5.009771986970684,5.377855817739967
255,3795424,sens-vtd,#00a316,,
256,3795498,sens-AN,#018700,,
257,3797420,O_dSEZ,#b1826d,,6.832317467168258
258,3806573,pLN,#00ebed,7.423529411764706,7.2361048580018
259,3806652,O_dSEZ,#b1826d,7.650862068965517,6.832317467168258
260,3813487,MBIN-OAN,#ffa52f,6.300683371298406,5.613816963108299
261,3813723,sens-ORN,#00753f,,
262,3814175,LHN,#d4e29e,5.003108808290156,5.377855817739967
263,3814635,unk,#acaac8,6.512635379061372,6.805283533507597
264,3814651,LHN,#d4e29e,6.598908594815826,5.377855817739967
265,3814701,O_dSEZ,#b1826d,5.493813273340832,6.832317467168258
266,3814853,LHN,#d4e29e,5.051829268292683,5.377855817739967
267,3819157,KC-4claw,#da015d,5.785536159600998,5.9559070787249055
268,3819171,KC-4claw,#da015d,5.886956521739131,5.9559070787249055
269,3819859,unk,#acaac8,7.599447513812155,6.805283533507597
270,3820148,unk,#acaac8,5.494279176201373,6.805283533507597
271,3822523,sens-AN,#018700,,
272,3827211,sens-ORN,#00753f,,
273,3840345,sens-ORN,#00753f,,
274,3844799,unk,#acaac8,6.513513513513513,6.805283533507597
275,3844961,unk,#acaac8,2.746031746031746,6.805283533507597
276,3848843,unk,#acaac8,8.5,6.805283533507597
277,3862443,unk,#acaac8,7.238471673254282,6.805283533507597
278,3865952,sens-ORN,#00753f,,
279,3869488,tPN,#59b5df,2.01715438950555,2.006286191582591
280,3872653,sens-ORN,#00753f,,
281,3882998,unk,#acaac8,6.6648550724637685,6.805283533507597
282,3885215,sens-ORN,#00753f,,
283,3886356,MBIN-DAN,#db7e01,4.996,5.361489814321447
284,3890028,MBIN,#ff8734,4.602,5.5070509309986395
285,3893195,sens-ORN,#00753f,,
286,3896629,sens-ORN,#00753f,,
287,3913613,LHN,#d4e29e,6.106593406593406,5.377855817739967
288,3913620,CN,#8c7700,4.874874874874875,5.200270237883228
289,3913629,LHN,#d4e29e,5.899063475546306,5.377855817739967
290,3915835,sens-vtd,#00a316,,
291,3925724,O_RG-ITP,#916e56,6.589494163424124,6.488365200241278
292,3926438,O_RG,#916e56,6.484978540772532,6.3762153303745075
293,3926669,O_RG,#916e56,6.8192090395480225,6.3762153303745075
294,3926904,O_RG-ITP,#916e56,6.37037037037037,6.488365200241278
295,3928522,O_RG,#916e56,5.180894308943089,6.3762153303745075
296,3928574,O_RG-CA-LP,#916e56,6.543071161048689,6.037348778665989
297,3928652,O_RG-CA-LP,#916e56,6.712309820193638,6.037348778665989
298,3930411,LHN2,#ebffd4,5.75197889182058,6.071797893780228
299,3931398,unk,#acaac8,5.093,6.805283533507597
300,3932136,LHN,#d4e29e,4.6922279792746115,5.377855817739967
301,3944330,O_dSEZ,#b1826d,6.043227665706052,6.832317467168258
302,3944626,O_dSEZ,#b1826d,5.11,6.832317467168258
303,3945136,unk,#acaac8,5.983388704318937,6.805283533507597
304,3945225,unk,#acaac8,5.958829902491875,6.805283533507597
305,3945232,FFN,#ba6efd,6.699463327370304,6.397348514098287
306,3945246,FB2N,#ff28fd,5.084,5.430005284435405
307,3945394,unk,#acaac8,6.5557029177718835,6.805283533507597
308,3945454,FFN,#ba6efd,6.7257240204429305,6.397348514098287
309,3945756,unk,#acaac8,5.682828282828283,6.805283533507597
310,3946166,O_dVNC,#ff9070,5.147,6.488153250883196
311,3946364,LHN2,#ebffd4,5.163076923076923,6.071797893780228
312,3946432,LHN,#d4e29e,5.715506715506716,5.377855817739967
313,3946569,LHN,#d4e29e,6.577172503242542,5.377855817739967
314,3954014,sens-ORN,#00753f,,
315,3958234,sens-ORN,#00753f,,
316,3963891,sens-ORN,#00753f,,
317,3966683,sens-AN,#018700,,
318,3979181,O_dVNC;CN,#ff9070,5.5215646940822465,5.495016581275357
319,3980315,sens-ORN,#00753f,,
320,3985829,sens-AN,#018700,,
321,3991518,tPN,#59b5df,2.0,2.006286191582591
322,4017089,sens-AN,#018700,,
323,4017464,CX,#ffb500,6.181362725450902,6.200093217153347
324,4022539,MBON,#f9eb4d,4.083,4.794238241699074
325,4023881,sens-AN,#018700,,
326,4044654,sens-AN,#018700,,
327,4067286,CN,#8c7700,5.560161779575329,5.200270237883228
328,4073353,sens-ORN,#00753f,,
329,4076389,sens-ORN,#00753f,,
330,4096703,sens-AN,#018700,,
331,4097554,sens-AN,#018700,,
332,4099900,LHN,#d4e29e,3.83502024291498,5.377855817739967
333,4101295,LHN,#d4e29e,6.290865384615385,5.377855817739967
334,4101621,LHN,#d4e29e,5.597207303974221,5.377855817739967
335,4102413,LHN,#d4e29e,3.756728778467909,5.377855817739967
336,4103336,FB2N,#ff28fd,5.4274274274274275,5.430005284435405
337,4108016,tPN,#59b5df,2.007056451612903,2.006286191582591
338,4108720,LHN,#d4e29e,4.92094861660079,5.377855817739967
339,4110483,O_dVNC,#ff9070,7.048582995951417,6.488153250883196
340,4114133,FB2N,#ff28fd,5.955128205128205,5.430005284435405
341,4116174,O_dSEZ,#b1826d,7.0661375661375665,6.832317467168258
342,4117305,KC-1claw,#ff3464,6.203703703703703,6.574800019912728
343,4119387,mPN-olfac,#05b3aa,7.488,6.860109730221473
344,4127096,unk,#acaac8,6.596949891067538,6.805283533507597
345,4127707,LHN,#d4e29e,3.0690021231422504,5.377855817739967
346,4127926,unk,#acaac8,6.694566813509545,6.805283533507597
347,4127938,unk,#acaac8,7.362255965292841,6.805283533507597
348,4127944,unk,#acaac8,7.051162790697674,6.805283533507597
349,4128002,LHN2,#ebffd4,7.213213213213213,6.071797893780228
350,4130960,unk,#acaac8,7.426597582037997,6.805283533507597
351,4134539,KC-3claw,#ac1a13,7.108786610878661,6.034930264324007
352,4142619,CX,#ffb500,5.753125,6.200093217153347
353,4144377,FBN,#c144bc,5.4114688128772634,5.6293326520712
354,4152020,LHN2,#ebffd4,6.581308411214954,6.071797893780228
355,4152272,FB2N,#ff28fd,5.433368310598111,5.430005284435405
356,4154421,tPN,#59b5df,2.0050150451354063,2.006286191582591
357,4173633,CX,#ffb500,6.696449026345934,6.200093217153347
358,4180774,FBN,#c144bc,5.589439655172414,5.6293326520712
359,4185530,CX,#ffb500,6.58908507223114,6.200093217153347
360,4188290,O_RG;O_dVNC,#ff9070,5.806345733041575,5.942985512890811
361,4188325,CN2,#acaa59,5.878752886836028,5.47594384034188
362,4190567,FBN,#c144bc,6.584018801410106,5.6293326520712
363,4195012,MBON,#f9eb4d,4.2,4.794238241699074
364,4199033,FAN,#b500ff,5.425,5.327695942687422
365,4201020,FFN,#ba6efd,7.030092592592593,6.397348514098287
366,4201555,FB2N,#ff28fd,6.699115044247788,5.430005284435405
367,4214582,CN,#8c7700,4.961,5.200270237883228
368,4215611,O_dSEZ,#b1826d,6.404052443384982,6.832317467168258
369,4227304,KC-1claw,#ff3464,6.420081967213115,6.574800019912728
370,4227544,KC-4claw,#da015d,6.469879518072289,5.9559070787249055
371,4227831,CN2,#acaa59,5.412825651302605,5.47594384034188
372,4227880,unk,#acaac8,5.81063829787234,6.805283533507597
373,4228105,unk,#acaac8,5.801801801801802,6.805283533507597
374,4228119,unk,#acaac8,5.497492477432297,6.805283533507597
375,4229950,KC-2claw,#ae083f,3.007070707070707,6.245372208781542
376,4230061,KC-1claw,#ff3464,6.0754716981132075,6.574800019912728
377,4230739,KC-1claw,#ff3464,7.25,6.574800019912728
378,4230749,MBON,#f9eb4d,4.213,4.794238241699074
379,4234009,MBON,#f9eb4d,4.532729103726083,4.794238241699074
380,4234016,FFN,#ba6efd,6.510664993726475,6.397348514098287
381,4234559,CN2,#acaa59,5.469635627530365,5.47594384034188
382,4235139,MBIN,#ff8734,5.324269889224572,5.5070509309986395
383,4241192,KC-1claw,#ff3464,6.035820895522388,6.574800019912728
384,4241237,MBON,#f9eb4d,5.265,4.794238241699074
385,4247099,cLN,#59e2ff,6.727810650887574,7.2186284868977175
386,4260935,tPN,#59b5df,2.0,2.006286191582591
387,4274518,CN2,#acaa59,5.95,5.47594384034188
388,4279887,LHN,#d4e29e,3.4535864978902953,5.377855817739967
389,4311241,unk,#acaac8,6.136871508379889,6.805283533507597
390,4311586,unk,#acaac8,6.054481546572935,6.805283533507597
391,4319395,LHN,#d4e29e,3.8655043586550435,5.377855817739967
392,4324479,unk,#acaac8,6.846153846153846,6.805283533507597
393,4324567,unk,#acaac8,6.291581108829569,6.805283533507597
394,4324898,mPN-olfac,#05b3aa,8.08108108108108,6.860109730221473
395,4327684,mPN-multi,#05acc6,7.148936170212766,6.790711125268082
396,4337398,FB2N,#ff28fd,5.478125,5.430005284435405
397,4338596,sens-MN,#366962,,
398,4346154,unk,#acaac8,6.0951821386604,6.805283533507597
399,4354933,uPN,#72b8ff,7.147058823529412,7.432281811163681
400,4363883,sens-vtd,#00a316,,
401,4379508,LHN,#d4e29e,4.433373349339736,5.377855817739967
402,4379603,LHN2,#ebffd4,5.226902173913044,6.071797893780228
403,4381129,MBIN,#ff8734,5.570131180625631,5.5070509309986395
404,4381377,MBIN-DAN,#db7e01,5.247,5.361489814321447
405,4390116,CX,#ffb500,6.082580645161291,6.200093217153347
406,4391317,LHN,#d4e29e,3.4265010351966874,5.377855817739967
407,4391978,mPN-multi,#05acc6,8.067415730337078,6.790711125268082
408,4393026,LHN,#d4e29e,3.978984238178634,5.377855817739967
409,4393049,unk,#acaac8,8.0,6.805283533507597
410,4393350,unk,#acaac8,7.37962962962963,6.805283533507597
411,4398543,LHN,#d4e29e,5.924929178470255,5.377855817739967
412,4400767,O_RG,#916e56,6.822815533980583,6.3762153303745075
413,4401350,MBON,#f9eb4d,4.251,4.794238241699074
414,4408362,unk,#acaac8,6.280721533258173,6.805283533507597
415,4408369,unk,#acaac8,5.722453222453223,6.805283533507597
416,4408397,FAN,#b500ff,5.255,5.327695942687422
417,4409374,CN2,#acaa59,5.450617283950617,5.47594384034188
418,4411505,KC-2claw,#ae083f,6.457943925233645,6.245372208781542
419,4411542,CN,#8c7700,5.425425425425425,5.200270237883228
420,4411688,FB2N,#ff28fd,4.619,5.430005284435405
421,4412036,KC-1claw,#ff3464,8.456521739130435,6.574800019912728
422,4412315,KC-1claw,#ff3464,7.852941176470588,6.574800019912728
423,4414163,MBIN-DAN,#db7e01,5.762886597938144,5.361489814321447
424,4414184,MBIN-DAN,#db7e01,6.228976697061803,5.361489814321447
425,4414426,KC-4claw,#da015d,6.562674094707521,5.9559070787249055
426,4415241,KC-2claw,#ae083f,6.36,6.245372208781542
427,4422289,LHN,#d4e29e,4.557013118062563,5.377855817739967
428,4433197,CX,#ffb500,6.664251207729468,6.200093217153347
429,4433960,CN,#8c7700,5.808535178777393,5.200270237883228
430,4444354,KC-1claw,#ff3464,6.945652173913044,6.574800019912728
431,4453485,O_RG-IPC,#916e56,5.910989010989011,5.79031918503797
432,4473922,CN,#8c7700,4.745,5.200270237883228
433,4493199,uPN,#72b8ff,7.645161290322581,7.432281811163681
434,4506509,O_RG-IPC,#916e56,5.87780269058296,5.79031918503797
435,4507955,FFN,#ba6efd,7.395833333333333,6.397348514098287
436,4514494,FAN,#b500ff,5.760780287474333,5.327695942687422
437,4515496,unk,#acaac8,6.228539576365663,6.805283533507597
438,4518546,KC-1claw,#ff3464,7.345454545454546,6.574800019912728
439,4523584,O_RG,#916e56,5.930174563591023,6.3762153303745075
440,4523803,O_RG,#916e56,6.317796610169491,6.3762153303745075
441,4541081,O_dSEZ,#b1826d,7.765625,6.832317467168258
442,4570270,LHN,#d4e29e,3.4466119096509242,5.377855817739967
443,4575178,unk,#acaac8,5.117352056168506,6.805283533507597
444,4591713,unk,#acaac8,6.143884892086331,6.805283533507597
445,4598109,MBON,#f9eb4d,5.2692692692692695,4.794238241699074
446,4598363,MBON,#f9eb4d,4.618,4.794238241699074
447,4607160,LHN,#d4e29e,4.463172804532578,5.377855817739967
448,4617479,FBN,#c144bc,5.433,5.6293326520712
449,4620453,unk,#acaac8,3.847319347319347,6.805283533507597
450,4635057,LHN,#d4e29e,4.00235017626322,5.377855817739967
451,4636432,LHN,#d4e29e,3.5938697318007664,5.377855817739967
452,4637677,unk,#acaac8,4.384444444444444,6.805283533507597
453,4651929,uPN,#72b8ff,7.929078014184397,7.432281811163681
454,4664256,unk,#acaac8,7.670329670329671,6.805283533507597
455,4665186,LHN,#d4e29e,5.511837655016911,5.377855817739967
456,4665627,FFN,#ba6efd,6.769044740024184,6.397348514098287
457,4679139,mPN-multi,#05acc6,7.2559241706161135,6.790711125268082
458,4680995,LHN,#d4e29e,4.775075987841945,5.377855817739967
459,4700078,mPN-olfac,#05b3aa,6.609164420485175,6.860109730221473
460,4700182,unk,#acaac8,6.724452554744525,6.805283533507597
461,4721087,unk,#acaac8,6.614583333333333,6.805283533507597
462,4721538,LHN;CN,#959167,5.057401812688822,5.245226404930028
463,4749004,unk,#acaac8,6.520286396181384,6.805283533507597
464,4778745,LHN,#d4e29e,3.3174807197943443,5.377855817739967
465,4780707,LHN,#d4e29e,3.936695278969957,5.377855817739967
466,4785242,LHN2,#ebffd4,5.1020629750271445,6.071797893780228
467,4812481,unk,#acaac8,6.735229759299781,6.805283533507597
468,4847079,unk,#acaac8,6.981672394043528,6.805283533507597
469,4849988,CN2,#acaa59,5.996926229508197,5.47594384034188
470,4876704,unk,#acaac8,9.0,6.805283533507597
471,4876839,unk,#acaac8,6.182926829268292,6.805283533507597
472,4884579,MBIN-DAN,#db7e01,4.975,5.361489814321447
473,4901087,unk,#acaac8,5.79149377593361,6.805283533507597
474,4917442,CX,#ffb500,6.4428424304840375,6.200093217153347
